Emoji,Embedding
:red_question_mark:,"[2.7476744651794434, 0.8508390188217163, -0.5992493033409119, -1.1034408807754517, -1.675382375717163, -1.933807373046875, 0.7512974739074707, -2.4609718322753906, -1.8872246742248535, -0.10482393950223923, -3.1541664600372314, 1.4134299755096436, 0.40140295028686523, -0.4365319311618805, -2.525773763656616, 0.5962586402893066, 2.877573251724243, 0.7564477920532227, 2.565264940261841, 0.09750773012638092, 2.377490520477295, 0.80684894323349, 3.249687910079956, 3.5201427936553955, 1.1114693880081177, -1.3493586778640747, -0.010466471314430237, -2.365401029586792, -0.8642896413803101, 0.8054517507553101, -0.7395869493484497, -2.6597890853881836, 1.7113425731658936, 0.46197763085365295, -2.635660171508789, -0.9867479801177979, 1.366076111793518, -2.4597795009613037, -4.563196182250977, 0.853985607624054, -2.778158664703369, 0.4456670582294464, 3.628664970397949, 0.3942732810974121, 0.040265824645757675, 1.9170570373535156, 1.8427011966705322, -0.2852952778339386, -0.8697875142097473, 0.5050467252731323]"
:clapping_hands:,"[1.471792459487915, -0.006289497017860413, 2.2119052410125732, 0.21724621951580048, 1.761383295059204, 1.4629918336868286, -0.05395396426320076, 0.05846477672457695, -0.09493937343358994, 3.378955364227295, -3.117091178894043, 2.952316999435425, -2.576205253601074, -0.4484419524669647, -4.731066703796387, 3.75240421295166, -0.2928360402584076, -1.0376200675964355, 1.1123154163360596, 1.8005735874176025, -1.310917615890503, -0.43883323669433594, -0.16583950817584991, 3.478074073791504, -0.15667769312858582, -1.7580986022949219, -0.10116560012102127, 1.3249143362045288, -0.8358420729637146, 3.107722520828247, 0.021290821954607964, 2.9946486949920654, 1.4188138246536255, 1.4841508865356445, -2.9696474075317383, 0.5693121552467346, 5.393648147583008, 3.809861660003662, -4.189804553985596, 1.8997788429260254, -4.897480010986328, 1.3220258951187134, 0.9174566268920898, -1.3101139068603516, 2.4998133182525635, 2.5397658348083496, 1.5970497131347656, 2.9026951789855957, 2.9305641651153564, -2.3812813758850098]"
:spouting_whale:,"[0.5585094094276428, -0.42217129468917847, 2.684924602508545, 0.21443340182304382, 1.629384160041809, 0.24196991324424744, -1.2972551584243774, -0.013152358122169971, 0.8146963119506836, -0.06553694605827332, 0.23922395706176758, -1.8957257270812988, -0.010141406208276749, 0.6569064259529114, -2.5232462882995605, -1.5190030336380005, 1.35812509059906, -1.2593711614608765, -0.12061674892902374, -0.412032812833786, 0.5889180302619934, 0.4101780951023102, 2.285120964050293, -2.270961046218872, -0.47541362047195435, 1.6319708824157715, 0.16597943007946014, 1.8936625719070435, 0.16293668746948242, 0.4005879759788513, -1.5215821266174316, -0.5962478518486023, 3.3526618480682373, 0.31511035561561584, 1.8695883750915527, 0.9229706525802612, 1.7423288822174072, -1.5017175674438477, -1.2511227130889893, 0.30470582842826843, -1.1917825937271118, 3.0444607734680176, 0.4777818024158478, 1.4886064529418945, 1.2299178838729858, -1.728407382965088, -0.3005259335041046, -1.051770567893982, -1.4230091571807861, 0.6119181513786316]"
:french_fries:,"[-1.361760139465332, -1.4209179878234863, -3.6203255653381348, -2.9779043197631836, 1.733333706855774, -0.062270279973745346, 0.8938737511634827, 0.14404290914535522, 1.8930895328521729, 1.584151029586792, -1.8792592287063599, 0.006165134720504284, 2.2494728565216064, 0.4420805275440216, 1.1148747205734253, 1.394141674041748, 1.9685616493225098, -2.7279069423675537, 0.6669826507568359, 1.4219895601272583, -0.14605897665023804, 1.0555148124694824, 2.3835978507995605, 1.3077123165130615, 2.8381567001342773, -0.11494085937738419, -0.5644391775131226, -2.070188522338867, -2.808838129043579, -2.198014497756958, -1.1251225471496582, -2.445387363433838, 1.8634166717529297, 2.5190887451171875, 1.3899974822998047, -0.06284713745117188, -1.521796703338623, -1.0246235132217407, -1.5252816677093506, 0.8766054511070251, 2.0067648887634277, 2.690296173095703, -0.39499327540397644, 4.18935489654541, -1.4325894117355347, 1.6646037101745605, -0.6072778105735779, 0.8909305930137634, -0.9054006934165955, 0.2698722183704376]"
:seedling:,"[-2.5974154472351074, 1.0464050769805908, -0.01934460736811161, 1.8553752899169922, -0.20050066709518433, -1.82975435256958, -2.6340317726135254, 2.5602242946624756, 0.8972340822219849, 1.5818538665771484, 3.2209348678588867, 1.0321719646453857, -0.5246094465255737, -1.1193536520004272, -1.9878146648406982, -1.827523946762085, 1.9220421314239502, -0.04398137331008911, 4.258856773376465, 0.5250541567802429, -1.5089268684387207, -2.7363975048065186, -1.0948747396469116, -2.506338357925415, 0.39793452620506287, 0.2175752818584442, -2.1172029972076416, -0.6756619215011597, 3.3845102787017822, 0.18373504281044006, -2.1376118659973145, 1.4630413055419922, -1.3920754194259644, -1.126664400100708, 3.206962823867798, 0.2735566794872284, -2.9028735160827637, 1.782546877861023, -0.8747873306274414, -1.0389450788497925, -0.15146996080875397, 1.9182037115097046, 0.7643415927886963, -3.3656814098358154, 0.5661114454269409, 3.0375306606292725, 0.7749323844909668, -1.2209211587905884, -2.090628147125244, -0.5812281966209412]"
:face_with_crossed-out_eyes:,"[-2.1265573501586914, -1.2432188987731934, -2.142652988433838, -1.4950343370437622, -0.8445861339569092, 1.338951826095581, -0.9704834818840027, 4.269903659820557, -0.051551878452301025, 0.4040953516960144, 4.763218879699707, -2.0323619842529297, 2.8082950115203857, 2.2702972888946533, 3.6490328311920166, 0.465043306350708, -2.079251289367676, 3.113044500350952, 0.9972613453865051, -1.2733432054519653, 3.2869277000427246, 1.772653341293335, 1.361423134803772, -2.358745574951172, 3.2000248432159424, 1.3939119577407837, -0.19448111951351166, -0.4735172688961029, 0.09267014265060425, -2.511972188949585, -1.0508583784103394, 1.7606714963912964, -0.13483856618404388, 1.8967872858047485, -1.8754987716674805, -1.4377774000167847, 0.957720160484314, -1.407928705215454, -0.34151214361190796, -1.065103530883789, -2.202528476715088, -1.7989789247512817, 0.9385239481925964, 1.4116448163986206, -3.0195155143737793, 0.6041469573974609, -0.8711465001106262, 3.322254180908203, 0.9596914649009705, -1.326245903968811]"
:boy:,"[0.7073872685432434, 0.5436134338378906, 3.3349764347076416, -2.1251943111419678, 1.7578505277633667, 0.9016043543815613, -1.4597004652023315, 5.109500408172607, -3.1983296871185303, 2.760059118270874, 2.859744071960449, -2.3736536502838135, -0.23537781834602356, -3.921191930770874, -3.252561330795288, -0.6115212440490723, -0.1211824119091034, 0.7938439846038818, -0.6491854190826416, 2.1384811401367188, -0.3993755280971527, 0.5532512664794922, -2.246417760848999, 1.0510705709457397, -1.7557485103607178, 0.8793050050735474, -0.24881958961486816, 0.6721669435501099, -1.6295655965805054, 1.7064197063446045, 1.7870739698410034, 0.6403034329414368, -0.06733492761850357, -1.703552007675171, -4.150132179260254, 0.7782751321792603, -0.2352360337972641, -1.3842140436172485, -0.8408776521682739, 2.113960027694702, -2.2360358238220215, 0.41899555921554565, -0.32946470379829407, 4.381094455718994, 0.7062110900878906, -0.32650473713874817, 1.6061880588531494, 0.5473243594169617, 0.07236555218696594, 3.405329704284668]"
:honeybee:,"[-0.6138312220573425, 4.158848762512207, 1.1679598093032837, -1.8584649562835693, 0.20702804625034332, -1.2246774435043335, 0.6710227131843567, -1.397094488143921, 1.096932053565979, -0.757969856262207, 4.920259952545166, -1.4758706092834473, 0.9474099278450012, -2.3282577991485596, 3.2895700931549072, -0.7328818440437317, 0.6693914532661438, 4.579596042633057, 1.4154998064041138, -2.012803554534912, -0.8881278038024902, -2.215070962905884, 0.1588711142539978, -0.6955958008766174, 4.145793437957764, -1.0703071355819702, -0.4905024766921997, 1.7882217168807983, -1.157390832901001, -0.21101103723049164, -3.5546019077301025, 4.157865047454834, 0.052432406693696976, 1.641286015510559, 2.5553054809570312, -3.4194889068603516, 1.841142177581787, 2.3467555046081543, -4.44061803817749, -1.3699352741241455, -2.936964511871338, -2.2749080657958984, 2.6348679065704346, -0.9367322325706482, 3.087327480316162, 1.6850758790969849, 0.6884737610816956, -1.0094648599624634, 6.33303689956665, -1.6595696210861206]"
:flexed_biceps:,"[0.28294408321380615, -1.6345595121383667, 2.180310010910034, -2.4764962196350098, -2.2028753757476807, 3.4386792182922363, -2.021937847137451, -1.3421236276626587, -1.4788391590118408, -0.901586651802063, 1.6676675081253052, -3.9758925437927246, 0.17970357835292816, -0.3406025171279907, 0.6661669611930847, 1.8516448736190796, 1.7346019744873047, 5.455235004425049, 4.452578544616699, -3.2708024978637695, 1.3240721225738525, -2.1187081336975098, 0.007727975957095623, 0.1806465983390808, 2.7134053707122803, -1.1364492177963257, -0.23930375277996063, -5.634002208709717, -0.7934914827346802, -1.7924665212631226, -1.9953755140304565, -0.9411299228668213, 3.261242151260376, 2.755307197570801, -1.3131134510040283, 0.034777529537677765, 2.538611888885498, 0.5752786993980408, -3.1708855628967285, 0.31378838419914246, -0.6585977077484131, -2.5428600311279297, 0.4150331914424896, 1.5466294288635254, 2.2460391521453857, 5.4436259269714355, 1.5096535682678223, 2.511220693588257, 0.9015065431594849, -2.436406373977661]"
:no_entry:,"[-0.986316978931427, -2.935136556625366, 2.8890292644500732, -1.4397387504577637, -1.6609580516815186, -0.7391680479049683, 0.1114255040884018, -0.5614331960678101, 1.9392542839050293, -2.033712387084961, 1.6211942434310913, 0.23319843411445618, 2.3335506916046143, -2.7007453441619873, 0.37918856739997864, -0.8712356686592102, 4.497458457946777, 1.1932610273361206, 3.1766746044158936, -1.6028369665145874, 2.2741217613220215, 1.394808292388916, -1.9972325563430786, 0.523690402507782, 1.9252512454986572, -2.428291082382202, -2.9013898372650146, -0.4742653965950012, 2.5679988861083984, 2.1619200706481934, 1.286072015762329, 0.20411178469657898, 1.4958381652832031, -1.4392706155776978, 0.19515204429626465, -2.447098970413208, 0.575989305973053, -3.13916277885437, -3.4853672981262207, -0.2594124376773834, -0.6888183355331421, 1.5934596061706543, -0.31544029712677, -0.2501639127731323, -1.233315348625183, 0.3110831677913666, -1.0923761129379272, -3.0424535274505615, 0.7848511338233948, 0.9688563346862793]"
:thought_balloon:,"[1.9128741025924683, 0.37465357780456543, -2.6097097396850586, 0.4977756440639496, -0.08060929924249649, -1.5103001594543457, 2.2429542541503906, 1.7546050548553467, -4.186173439025879, -1.6347061395645142, -0.08280074596405029, 0.6978793144226074, -3.3157382011413574, 0.9471205472946167, 2.7925281524658203, 2.182880401611328, 0.9259577989578247, 1.1637967824935913, 2.363515853881836, -0.10500513017177582, 1.008413314819336, -2.097524881362915, 1.1880260705947876, 0.2342584729194641, 1.5124785900115967, 1.07094407081604, 0.12040722370147705, -3.6468214988708496, 0.9241418838500977, 0.4512678384780884, 0.2535609006881714, -2.514265775680542, 0.9884970188140869, 0.05460447072982788, 0.6329490542411804, 0.5622813701629639, -4.035146713256836, 0.0019507660763338208, -4.163485527038574, -0.45334145426750183, 1.6436221599578857, 1.1854972839355469, 4.302128314971924, 2.460195779800415, 5.254092693328857, 2.654923915863037, 0.5437860488891602, 1.0178956985473633, 4.461429119110107, 0.6981328129768372]"
:light_bulb:,"[-0.8140406012535095, -0.29380202293395996, 0.11846182495355606, -0.12442462891340256, -0.3451182544231415, -1.071379542350769, 1.7766358852386475, 1.4486104249954224, -3.2846038341522217, -0.6503230333328247, -1.8168773651123047, -0.3586002290248871, 0.6343374252319336, -3.6022000312805176, -0.42741939425468445, 0.12048619985580444, 0.8002394437789917, -2.9779109954833984, 0.016881756484508514, -0.7497166395187378, -0.6175474524497986, -1.0602219104766846, 0.25800782442092896, 1.9441733360290527, -2.5370960235595703, -1.671688437461853, 0.15817880630493164, -0.6221546530723572, 2.2817471027374268, 2.026658296585083, -2.415215492248535, 1.4146445989608765, 2.5567269325256348, -1.5119537115097046, -1.3513597249984741, -3.5030319690704346, 0.8283409476280212, 0.10285394638776779, -0.025462767109274864, 0.15344499051570892, 0.7613115906715393, -3.5839297771453857, 1.238848090171814, 1.951267957687378, 2.9699504375457764, -0.5177968740463257, -2.4028499126434326, 1.371660590171814, 3.0868239402770996, -3.369637966156006]"
:left_arrow:,"[1.9242726564407349, 1.6537197828292847, -0.7046449780464172, -2.1517813205718994, -1.4817159175872803, -3.1885223388671875, -2.488422155380249, 4.510494232177734, -1.8580172061920166, -2.4333155155181885, -3.7942683696746826, -0.5306227207183838, 0.8756605386734009, -0.18846429884433746, -1.5153465270996094, -1.3399701118469238, 3.6931076049804688, -0.2180369645357132, -1.2080005407333374, 1.034200668334961, -0.09498602151870728, -0.7960550785064697, 0.18023593723773956, 0.2896786034107208, 2.025501012802124, -2.6048099994659424, -0.6993194222450256, 0.6034570336341858, -0.7121460437774658, 1.1923893690109253, -1.0065122842788696, 2.036202907562256, -0.6587348580360413, -1.375947117805481, 1.9422917366027832, -1.5900676250457764, 0.8071696758270264, 0.5319623351097107, 1.2370887994766235, 0.9001338481903076, 2.234753370285034, 2.980772018432617, 2.7697975635528564, 0.36521807312965393, 2.0512967109680176, -3.261807680130005, 0.3150901794433594, 1.3535146713256836, 3.9836301803588867, -3.0228238105773926]"
:smiling_face_with_halo:,"[3.5598864555358887, 1.7661858797073364, -0.9741968512535095, 1.3784490823745728, 2.5018625259399414, -1.8757884502410889, -0.6175603866577148, 0.7020769119262695, -0.7163971662521362, 4.339153289794922, 3.011845350265503, -3.5248539447784424, -1.5485386848449707, -0.8585443496704102, -0.7348300814628601, 1.232828974723816, -1.3004544973373413, 1.0495333671569824, -0.942259669303894, -1.4194481372833252, -1.4871243238449097, -0.7653806805610657, -0.7470664978027344, 2.9138519763946533, 1.8312989473342896, -3.397319793701172, -2.4912633895874023, 1.0365703105926514, 2.3127598762512207, -1.262912392616272, -2.3403525352478027, 1.5899115800857544, -1.6715717315673828, 5.787818431854248, 2.049468517303467, 0.21715708076953888, -0.08629275113344193, -1.6595722436904907, -2.113107681274414, 0.6785597205162048, -3.3440186977386475, 1.6589314937591553, 1.3814157247543335, 0.23249326646327972, -0.08840335160493851, 3.0263004302978516, -1.5500835180282593, 1.2652639150619507, 1.2365663051605225, -1.3939251899719238]"
:bear:,"[-1.3297744989395142, 0.4113606810569763, 3.2825233936309814, -0.7088695168495178, -0.18437476456165314, -1.436437964439392, -0.6787064671516418, 2.60390043258667, -0.8810084462165833, 1.2389343976974487, -0.6403948664665222, -3.5146663188934326, 2.136517286300659, 1.8072274923324585, 2.028857469558716, 2.2246859073638916, 2.9229226112365723, 4.092687606811523, -0.1342371553182602, -5.338907718658447, 1.036108136177063, 5.7610087394714355, -0.697624146938324, -4.829197883605957, 1.4178813695907593, -0.8864201903343201, -1.192699670791626, -2.227588415145874, -1.9773192405700684, -2.764383554458618, -0.3354043960571289, -4.711687088012695, 2.1785383224487305, -0.5886818766593933, 3.4826204776763916, -2.837371826171875, 2.6659576892852783, 1.435433030128479, -0.9137730598449707, -5.228283882141113, -1.7757747173309326, -0.3559708595275879, 2.2132530212402344, -0.5204024910926819, 1.7663687467575073, -3.254744291305542, 2.7045063972473145, -0.7068853974342346, 0.8484287858009338, -4.419794082641602]"
:money_bag:,"[-0.5626819133758545, 2.2772390842437744, 0.3865823745727539, -5.45416784286499, -0.2652145326137543, -0.873053252696991, 1.7106564044952393, 3.127347230911255, 2.9287607669830322, 2.9420557022094727, 1.7489607334136963, -0.1137898862361908, 2.4383044242858887, -0.7907387614250183, 3.7616658210754395, 4.661481857299805, -2.0572268962860107, 1.1165416240692139, -1.4501460790634155, 1.8986217975616455, 0.5164470076560974, 0.6389216184616089, -1.7014225721359253, -0.2081088274717331, -5.847877502441406, -1.578396201133728, 1.4709936380386353, -0.6837446093559265, 0.5398203134536743, -1.5377558469772339, 0.03307386115193367, -0.12713360786437988, 3.501314401626587, -1.5345231294631958, -0.8949651718139648, 0.05640034005045891, 0.3195780813694, 2.097120523452759, -6.4477362632751465, 1.6475988626480103, 0.330243855714798, 0.45206910371780396, -4.536787033081055, -1.3450391292572021, 2.324223041534424, 1.194032907485962, 3.3181192874908447, 3.782621383666992, 0.10645047575235367, 2.7310829162597656]"
:person_tipping_hand:,"[-2.2868635654449463, -2.354182720184326, -1.7141542434692383, -2.3121755123138428, 2.215165376663208, -0.11290798336267471, 2.18432354927063, 4.391251087188721, 0.8035595417022705, 1.7353132963180542, 1.1346620321273804, -2.195303440093994, 1.4375070333480835, -0.5426350235939026, -0.5338912010192871, -2.627138614654541, -1.18662691116333, 4.254908084869385, 2.5327746868133545, -0.08861585706472397, 0.3432031571865082, -1.2392452955245972, 1.2856799364089966, 2.7067513465881348, -2.113752841949463, -4.304714202880859, -0.42632266879081726, 0.43927234411239624, 3.2959697246551514, -1.7707469463348389, -2.614978313446045, 0.25884342193603516, -0.1292119175195694, -0.8193876147270203, -1.7031192779541016, -3.0528883934020996, 2.293938636779785, -2.0658316612243652, -1.3920300006866455, 0.7370738983154297, -2.061105728149414, 2.5185632705688477, 0.9733679294586182, 0.035360801964998245, -3.0612103939056396, -0.05868798866868019, -0.5831663608551025, 1.6560533046722412, -3.7644026279449463, -1.8508089780807495]"
:backhand_index_pointing_right:,"[-1.2695339918136597, 2.2340428829193115, -0.2851462662220001, 2.5474209785461426, -0.729779839515686, -0.5053021311759949, -4.530721187591553, 3.0289435386657715, -1.1308773756027222, 0.9969854354858398, -2.6441843509674072, 2.239934206008911, 2.2323901653289795, -2.781993865966797, -1.9364639520645142, 2.1711997985839844, 1.7507457733154297, 1.3424967527389526, 0.16354304552078247, -1.6483843326568604, -2.690873861312866, -0.6272446513175964, -3.061235189437866, -2.224949359893799, -1.9443650245666504, -2.9638447761535645, 1.6129125356674194, -1.6814169883728027, 2.138599157333374, -2.6124730110168457, 0.3635215163230896, 1.2144999504089355, 4.939304351806641, -2.3170368671417236, -0.38163647055625916, -2.22219181060791, -0.08959085494279861, 0.43047499656677246, -1.7697192430496216, -1.2592368125915527, 2.3701682090759277, -1.5254184007644653, -1.6603660583496094, 2.9695839881896973, 2.873718738555908, 1.3088159561157227, 1.0936485528945923, -0.9026042222976685, -0.6381872296333313, -0.6694198846817017]"
:police_car_light:,"[0.41756558418273926, -0.21003463864326477, -1.527875304222107, -1.897645115852356, -1.2383846044540405, -1.7250539064407349, -0.12178970873355865, 2.829508066177368, 0.9713507890701294, 1.397246241569519, -0.8588409423828125, 0.6150263547897339, 1.4409208297729492, 2.7598650455474854, -3.4766249656677246, 1.4902030229568481, 0.38203004002571106, -1.0898109674453735, -3.6743526458740234, 1.2106341123580933, 0.9083197116851807, -2.453648328781128, 0.7795943021774292, 0.6555705070495605, 0.08001694083213806, 0.8434243202209473, 1.1606589555740356, 1.461363434791565, -1.9275681972503662, 0.15417227149009705, 0.3994702398777008, 1.172526240348816, 3.96935772895813, -0.8566088080406189, -0.9274120926856995, -0.6661868095397949, 2.094761371612549, -0.6129506230354309, 1.5193157196044922, 0.4422774910926819, 5.37398099899292, 1.887885332107544, 4.206718921661377, 3.3007731437683105, -0.5052556395530701, 1.3245915174484253, -1.4298561811447144, 2.040661096572876, -1.05239737033844, 2.543642044067383]"
:coffin:,"[2.6163218021392822, -2.1888539791107178, -2.115877389907837, -1.2129367589950562, -0.7790814638137817, -0.538942813873291, -2.2865142822265625, 3.3053030967712402, 4.423954963684082, -1.8774045705795288, 1.2461272478103638, -1.102905511856079, 0.7255845069885254, -0.6787839531898499, -0.7216654419898987, 2.458285331726074, -0.8728240132331848, -2.256263017654419, -2.330526351928711, -4.301820755004883, -1.5641368627548218, -2.128007173538208, 4.115512371063232, -0.2364816516637802, 5.610603332519531, -3.414008378982544, -1.93065345287323, -5.703503131866455, 2.4963340759277344, 1.8408254384994507, -2.1027822494506836, 1.9003899097442627, 6.031947612762451, 3.077443838119507, 0.5158765912055969, 0.39292091131210327, -0.874329686164856, 0.39125993847846985, -0.06399915367364883, -3.0790979862213135, 1.0003923177719116, 1.5673807859420776, 1.6838020086288452, -0.6134276986122131, -2.660327196121216, -0.7349926829338074, -2.0438499450683594, -5.1192545890808105, -1.8993322849273682, 0.9683757424354553]"
:kitchen_knife:,"[0.7206339240074158, -2.314948081970215, 0.03093145787715912, -1.4623295068740845, 2.5641677379608154, 1.3107929229736328, 0.8571820855140686, 2.2781426906585693, -4.310272693634033, -0.8237168788909912, 0.06900352984666824, -6.256237030029297, 1.452925682067871, 0.5669465661048889, -1.777093529701233, 1.6930433511734009, 4.5999040603637695, -4.683597087860107, 1.6602141857147217, 1.7319129705429077, -0.13781088590621948, -0.5794419646263123, 1.4184391498565674, -1.0774070024490356, -0.5503592491149902, -0.8537850975990295, -3.3560378551483154, -2.357443332672119, -0.16337847709655762, 3.3072142601013184, -1.5019220113754272, -1.110098958015442, -0.3752249777317047, 1.9003101587295532, -1.282508134841919, 0.7507091164588928, -2.754065990447998, 0.5554947853088379, -1.9449883699417114, -2.1385531425476074, -1.3178857564926147, 0.11756198853254318, 2.8158023357391357, 0.42077022790908813, -0.5872665643692017, -2.2312512397766113, 0.8196958303451538, -1.5575461387634277, -1.7966458797454834, 1.654161810874939]"
:water_pistol:,"[-0.26194798946380615, -1.4521516561508179, 1.385718822479248, 0.1957821100950241, 2.699498176574707, 3.339449167251587, 1.290724277496338, 3.0158493518829346, 0.4751639664173126, 0.4651842415332794, 0.3545249402523041, -0.2784979045391083, -1.5722317695617676, 1.7441158294677734, -1.2127604484558105, -0.9157575368881226, 0.43312039971351624, -0.8226161003112793, 3.318605899810791, -0.48525160551071167, 2.6501808166503906, 1.4233973026275635, 2.8514862060546875, -0.9190793633460999, -3.851039171218872, -0.15033337473869324, -3.015868663787842, -1.6492867469787598, 3.316711902618408, -0.6194688677787781, -1.669158935546875, -1.0903747081756592, 0.03103429637849331, -1.76076340675354, 1.5078390836715698, -2.7141194343566895, 4.1269378662109375, 1.0232292413711548, -3.6166818141937256, -1.8252345323562622, -0.26524823904037476, -0.2750839293003082, 4.006610870361328, 1.9700318574905396, -1.5010031461715698, 0.7852869033813477, 6.204562664031982, -1.2350236177444458, -3.10489559173584, 2.4050657749176025]"
:cross_mark:,"[-2.6504294872283936, -5.283267974853516, -0.37071144580841064, -3.8613760471343994, 1.173903465270996, -0.6327952742576599, -1.9611225128173828, -1.7401816844940186, 1.567700982093811, -1.3700376749038696, -0.7876521944999695, 1.2607812881469727, 0.42878761887550354, -2.1574320793151855, 3.8377702236175537, 3.6893162727355957, 1.260358214378357, -1.938353180885315, 0.0010719549609348178, 1.4441012144088745, -3.255502223968506, -0.5515693426132202, -2.241450309753418, -1.5113773345947266, -0.697146475315094, -1.3140428066253662, -2.4503543376922607, -2.6722638607025146, 0.2684279680252075, 3.564579963684082, -2.250574827194214, 3.61210298538208, 1.9317655563354492, 0.7416704893112183, 3.845579147338867, -3.5302789211273193, 1.1836060285568237, -0.7929448485374451, -4.18734073638916, 0.846903383731842, 2.5954384803771973, -0.4548342823982239, 1.0869736671447754, 0.201862633228302, 4.211626052856445, 1.291928768157959, 2.111067295074463, -0.6127858757972717, 1.2568308115005493, 1.1708226203918457]"
:cheese_wedge:,"[0.841671347618103, -1.8064837455749512, 0.40693041682243347, -0.9102573394775391, -1.484809398651123, 0.528730571269989, -0.2423982471227646, -2.470566511154175, 0.6572127938270569, 0.2886233329772949, 0.868645191192627, -4.282045841217041, 2.1516261100769043, 2.78029203414917, -0.21253246068954468, 0.20176824927330017, -1.6076807975769043, 0.2845228910446167, -0.6311007738113403, -0.576836109161377, -1.1629116535186768, -1.4265731573104858, -1.0060311555862427, -0.46573373675346375, 0.0906633734703064, 3.025470495223999, 2.2307369709014893, -2.6410160064697266, 2.3649935722351074, 1.8493543863296509, -3.3070709705352783, -0.23602083325386047, -2.328103542327881, 0.14592421054840088, -0.5545114874839783, 1.60532808303833, -2.087491512298584, 1.1353046894073486, -0.7700371742248535, -3.7729179859161377, -1.712674856185913, -1.9547454118728638, 1.271256446838379, 0.5698499083518982, -0.5247847437858582, 0.7196041941642761, 0.154885396361351, 0.9085712432861328, -1.583868384361267, 2.9090425968170166]"
:kick_scooter:,"[0.14686834812164307, 0.17149600386619568, -1.2431858777999878, 0.08436048030853271, -0.31534865498542786, -0.04184015095233917, 0.6659980416297913, 0.8688865900039673, -0.5235430598258972, -1.3243193626403809, -0.5706563591957092, 0.8021464347839355, 1.6525293588638306, -2.6057863235473633, 0.22190144658088684, -2.2669079303741455, -0.5252503752708435, -1.5960400104522705, 0.6467751264572144, -0.13496752083301544, 1.6461042165756226, 0.05499602109193802, 0.45253923535346985, 0.3777347505092621, -0.4166000485420227, 0.0860038623213768, 3.374192714691162, -2.914590358734131, 1.9140654802322388, -0.617957353591919, -2.9071426391601562, 2.9764320850372314, -0.401812344789505, -0.7761762142181396, 1.153204321861267, -1.2749404907226562, -0.7122802734375, 0.8356380462646484, -1.3481875658035278, -1.8933656215667725, 2.587892770767212, 2.027555465698242, 0.6666415929794312, -0.7726632952690125, -2.230619430541992, -0.3373441696166992, 1.4217877388000488, 1.4654176235198975, -0.27785125374794006, -0.08524189889431]"
:thumbs_down:,"[0.35193565487861633, -3.784938097000122, -0.15216794610023499, -1.4085460901260376, 0.37692007422447205, -0.37328365445137024, -2.393007278442383, 1.5492178201675415, 0.47720950841903687, 0.11316944658756256, -0.13428638875484467, -0.7744796872138977, 1.5578736066818237, -2.8611395359039307, 0.7640956044197083, 1.1871657371520996, -1.3139772415161133, 1.433447003364563, 2.1938440799713135, -0.241156667470932, -2.3892807960510254, 1.1018412113189697, -1.1566051244735718, 0.029985962435603142, 0.20746256411075592, 2.308438539505005, 1.726362943649292, 0.9043903946876526, 2.9063589572906494, 2.244778633117676, 1.9179526567459106, 0.6109710335731506, 0.18231196701526642, 0.007734034210443497, -0.8884076476097107, -0.36893871426582336, 4.937941074371338, -3.51564884185791, 0.343332439661026, -1.3341418504714966, 2.8674542903900146, -0.7955586910247803, -1.1682534217834473, 0.7016345858573914, 0.8687013983726501, 3.605515718460083, -2.839038372039795, -0.5155806541442871, -0.05257286876440048, 1.2969372272491455]"
:muted_speaker:,"[-1.0959008932113647, -1.7828505039215088, 0.42530709505081177, -1.9968868494033813, -1.9908517599105835, 1.6569286584854126, -2.674795389175415, 0.5260344743728638, 1.4698861837387085, 0.30749183893203735, 0.5281067490577698, -0.9291931986808777, -1.2202836275100708, 0.33086901903152466, 0.5980358719825745, -3.073549270629883, 0.3796265125274658, -2.862299919128418, 1.6155966520309448, 0.972929835319519, 0.7048264145851135, -1.7442089319229126, -1.4808578491210938, 0.5832235813140869, -0.8533524870872498, -0.2581653296947479, -0.48824629187583923, -1.0825258493423462, 0.8612475395202637, -0.6943657994270325, -2.311328887939453, 2.7638747692108154, -0.4970576763153076, -1.4140926599502563, 0.6798989176750183, -1.5474731922149658, -0.7273909449577332, 0.7435566186904907, 2.4304604530334473, -0.21495793759822845, 0.35655227303504944, -1.1959898471832275, -0.027315448969602585, -0.5498751401901245, -0.328407347202301, 0.1611996740102768, -0.40041688084602356, 0.40706565976142883, 2.6253557205200195, 0.9008408784866333]"
