Emoji,Embedding
:frowning_face:,"[0.5800106525421143, -0.395859956741333, -0.14152728021144867, -0.7495565414428711, -0.22730377316474915, -0.5486038327217102, 0.21241797506809235, 0.64300936460495, -0.33169272541999817, 0.5308988690376282, -0.2654339671134949, 0.41335922479629517, -0.6791173815727234, -0.9988270401954651, 0.6660658121109009, 0.07814493775367737, -0.41460055112838745, 0.1423465758562088, 0.8983956575393677, -1.0917928218841553, -0.7075226902961731, 0.3495100736618042, 0.8437615633010864, 0.7918851375579834, -0.07419778406620026, -0.8886823058128357, -0.5483783483505249, 0.4590306282043457, 0.2759380042552948, 0.7607185244560242, 0.7689206004142761, 0.7168983817100525, -0.07161656022071838, 0.28177741169929504, 1.0751309394836426, 0.739749550819397, -0.12305369228124619, 0.31160351634025574, 0.6570579409599304, 0.538530707359314, 0.3146684467792511, -0.1526608169078827, 0.7624473571777344, 1.543251395225525, 0.03302562236785889, -0.8985151648521423, -0.6399252414703369, -0.09522903710603714, 0.03885436803102493, -0.04142526537179947]"
:waving_hand:,"[-0.6188395023345947, 0.9220383167266846, -0.18921667337417603, 0.10312370955944061, -0.8021997809410095, 0.10130758583545685, -1.4204974174499512, 0.42116862535476685, -0.4478171169757843, -0.21774126589298248, -0.6754174828529358, -1.8884196281433105, -0.681277334690094, -0.5777078866958618, 1.51272451877594, 0.44620513916015625, 0.13845513761043549, 0.14993534982204437, 1.9671761989593506, 0.4336909055709839, -1.2946847677230835, 1.6203721761703491, -0.9438908100128174, -2.8094942569732666, 1.4866282939910889, -0.034322407096624374, -0.20417246222496033, -0.3882652223110199, -0.7176946997642517, -1.0334750413894653, -0.38896444439888, 0.9445228576660156, 0.8252468109130859, 0.7920187711715698, -1.419033408164978, -1.9096440076828003, 1.7134456634521484, -1.072697401046753, -0.3285592198371887, -0.09102655947208405, 0.24693913757801056, -0.483186274766922, -0.6459060311317444, -1.9010916948318481, 0.8133194446563721, -0.8724810481071472, 1.6272026300430298, 0.5090166926383972, -0.7570818066596985, -1.7487343549728394]"
:thinking_face:,"[-1.3316500186920166, 0.17865325510501862, -0.5965809226036072, 0.07986389100551605, 1.2723714113235474, -1.0395851135253906, 0.47069990634918213, 2.4599313735961914, -0.9505380392074585, 2.8442270755767822, -1.0494555234909058, -1.860167384147644, -1.277035117149353, -1.0934373140335083, 1.7803014516830444, -0.7882657051086426, 1.1673026084899902, 2.2491419315338135, 2.4487857818603516, -0.17328375577926636, -1.1769752502441406, -2.7626044750213623, 0.24165160953998566, 0.20940159261226654, 3.18503737449646, -0.4514564275741577, -2.0487136840820312, -0.992514431476593, -1.259879469871521, -1.1212365627288818, -0.2824122905731201, -1.3816722631454468, -0.15938742458820343, -0.8609615564346313, -1.3194400072097778, -0.6284651160240173, 0.48344287276268005, 1.0711742639541626, 0.4269886612892151, 0.6837533712387085, -0.5424540042877197, 2.4522345066070557, 0.8265525698661804, 2.1056556701660156, -1.0652709007263184, -0.1540483832359314, 1.5707062482833862, 0.6127365231513977, -0.17651797831058502, -1.2274364233016968]"
:hand_with_fingers_splayed:,"[-0.8872882723808289, -1.100085735321045, 1.7663328647613525, 1.6275004148483276, 1.1848341226577759, -0.5386243462562561, 1.980535626411438, 1.4481507539749146, -0.4438745379447937, 0.757996141910553, -0.9609212279319763, 0.820656418800354, -0.8812107443809509, 0.14699788391590118, -1.981790542602539, -0.12232133001089096, 0.53433758020401, 0.7839900851249695, -0.10312844812870026, -0.35915663838386536, -0.4276883900165558, -1.1267247200012207, -0.5094440579414368, -0.24717023968696594, 0.051713477820158005, -0.4273661673069, 0.9917469620704651, -0.16347825527191162, -0.5233078598976135, 0.5628043413162231, 1.9287705421447754, 0.7058268189430237, 0.7051892280578613, 0.02754942886531353, 0.45022013783454895, 0.4001435935497284, -0.6217997670173645, -0.43242794275283813, 0.7817808985710144, -1.0246045589447021, 0.45967987179756165, 0.7517815828323364, 0.7097804546356201, 2.1430070400238037, -0.17344610393047333, 0.44313085079193115, 0.10372572392225266, 0.8294422030448914, -0.012534993700683117, 1.3659963607788086]"
:wrench:,"[-0.31036847829818726, -0.4970359802246094, 0.25474342703819275, -0.6152594685554504, 0.1252906173467636, 0.2605893313884735, 0.1236475259065628, 0.14385944604873657, 0.11186785250902176, -0.043439146131277084, 0.06841918081045151, -0.14913243055343628, 0.18223115801811218, 0.019162017852067947, 0.6154242753982544, 0.612389087677002, 0.771424412727356, -0.3113585114479065, 0.34907037019729614, -0.14770372211933136, 0.4680265784263611, -1.3515205383300781, -0.4786718487739563, -0.09300420433282852, 0.4335525631904602, 0.6762171387672424, -0.7168908715248108, -0.2004205882549286, 0.20494747161865234, 0.30375418066978455, 0.05521173030138016, -0.4937703609466553, 0.5862961411476135, 0.21890194714069366, -0.2390613555908203, -0.1377052515745163, -0.2010718286037445, -0.1670309156179428, 0.6085187196731567, 0.23588469624519348, -0.4817909002304077, -0.5094717741012573, -0.32415294647216797, -0.38857728242874146, -0.30351728200912476, -0.16492126882076263, 0.33654963970184326, 0.9422983527183533, 0.6316186189651489, -0.2939835786819458]"
:speaker_medium_volume:,"[-0.18597549200057983, 0.08349087089300156, 0.5171523690223694, -0.10783818364143372, -0.21561329066753387, 0.5049136281013489, 0.325562447309494, -0.8638194799423218, -0.03357916325330734, -0.09267780184745789, -0.09870800375938416, 0.35223138332366943, -0.5128141045570374, 0.1617746651172638, -0.024744322523474693, -0.5533135533332825, -0.33333829045295715, 0.16845352947711945, 0.14606459438800812, -0.9283096194267273, 0.16864919662475586, 0.1123092845082283, 0.2647136449813843, -0.697261393070221, 0.48003053665161133, -0.09247042238712311, -0.1682996153831482, 0.22619664669036865, 0.030381228774785995, 0.17460283637046814, 0.25115910172462463, 0.09495414048433304, 0.435596764087677, -0.5277801156044006, 0.4787995517253876, 0.11936558037996292, 0.33276769518852234, -0.5911955833435059, -0.029021959751844406, 0.513135552406311, -0.12839899957180023, -0.08733007311820984, -0.46068599820137024, -0.2814440429210663, -0.4378526508808136, 1.1565748453140259, -0.14561827480793, 0.2612757384777069, 0.3197987675666809, 0.688403308391571]"
:backhand_index_pointing_left:,"[0.4212559163570404, -1.8572741746902466, 0.9458709955215454, 0.8815591931343079, 1.6510508060455322, 0.35807621479034424, -0.2326827347278595, 0.32515770196914673, -0.7074481844902039, -0.2065775841474533, -1.8714511394500732, 0.2756248712539673, 1.6231883764266968, 0.4710446894168854, 0.6958643794059753, -0.7239701747894287, 0.5124490261077881, -1.482132077217102, 1.1060903072357178, -0.8031619191169739, -1.5592936277389526, 1.817090630531311, -0.018585244193673134, -0.9174073934555054, 1.2595170736312866, -0.7427078485488892, 0.5029188394546509, -1.0409127473831177, -0.14374159276485443, -0.2918339669704437, 0.6463745832443237, -0.4406474232673645, 2.3224499225616455, -0.7093613743782043, -1.058882236480713, -2.449852228164673, 0.7677229642868042, -0.0006711167516186833, 1.3947087526321411, -1.5564218759536743, 0.19946031272411346, -1.8664511442184448, 0.5374128818511963, 3.403761625289917, 1.3515812158584595, -0.8551496267318726, 1.3712608814239502, 0.27226921916007996, -0.9874955415725708, -1.2205204963684082]"
:smiling_face_with_heart-eyes:,"[-0.656104564666748, 2.8289618492126465, -1.1361833810806274, -2.103933334350586, 1.5864890813827515, 0.0017092154594138265, 3.0247907638549805, 1.1372294425964355, 0.35701462626457214, 3.25701904296875, -0.009209969080984592, -1.5734241008758545, 0.7456910610198975, 1.3681656122207642, -0.3064449727535248, 0.5815737247467041, 0.7640931606292725, -0.1850651055574417, 0.03678543120622635, 0.34716975688934326, -0.7881348133087158, 2.6288270950317383, 1.1339775323867798, 1.2122784852981567, 0.36327922344207764, 1.1588597297668457, 0.45965126156806946, -0.843001663684845, 1.4161136150360107, 0.7246261835098267, 2.3113906383514404, -0.8682272434234619, 0.07818368077278137, -2.368642568588257, -1.5796711444854736, -0.5905351042747498, -0.4181211590766907, 1.3126147985458374, 2.0148324966430664, -0.2584395408630371, -0.24104256927967072, 1.239586591720581, -1.518315315246582, -0.6019057035446167, -0.5521984696388245, -0.5410014986991882, 1.6345566511154175, -1.1150927543640137, -1.9549033641815186, 1.961987018585205]"
:woman:,"[-0.7658704519271851, -1.0620248317718506, -1.5188640356063843, -1.0283762216567993, -0.44810983538627625, 1.3068362474441528, 0.19533558189868927, 1.8673712015151978, 0.7386087775230408, -1.0102734565734863, 0.864684522151947, -0.230599045753479, 0.3590420186519623, -1.2186256647109985, -1.1202353239059448, -0.5249026417732239, 1.2725999355316162, -0.3074634373188019, 0.05889250338077545, -0.6843141913414001, -1.6134830713272095, 3.4327139854431152, 0.437156081199646, 0.6388356685638428, 2.4355623722076416, -0.8099299669265747, 0.05281303822994232, -0.7319485545158386, 0.777155876159668, 0.3236865997314453, 1.1346231698989868, 0.4868434965610504, 0.3695813715457916, -1.5370020866394043, 0.9967097640037537, 0.20152591168880463, -1.3052172660827637, 0.9811586141586304, -0.5437585115432739, -0.3622130751609802, 0.5394136905670166, 0.8923438787460327, 1.5454593896865845, 0.5305144190788269, 1.127560019493103, -0.29680946469306946, 0.9837327599525452, 0.30370110273361206, -1.658610463142395, 0.8768250942230225]"
:unamused_face:,"[1.1371095180511475, -2.0366101264953613, -0.20836743712425232, -0.02681320160627365, -0.3870995044708252, -0.7813180685043335, 1.2911511659622192, 0.8160254955291748, -1.6519466638565063, 0.028402119874954224, -1.2095853090286255, 0.4165476858615875, 1.1079976558685303, 0.22642876207828522, -0.7120873928070068, -0.2748101055622101, -0.19187217950820923, -0.28316739201545715, 0.3792661130428314, 0.4344017803668976, -1.3468632698059082, 0.3086441159248352, 0.34979358315467834, -0.6235440373420715, 0.9538534879684448, -1.0235655307769775, 0.03331846743822098, -1.165239930152893, 0.38522619009017944, 0.19529855251312256, 0.5652629137039185, -0.12525545060634613, 0.5338334441184998, -0.9995811581611633, -0.34944960474967957, -0.6927180886268616, 0.8939392566680908, -0.0434529073536396, -0.9958938956260681, -0.8657902479171753, 0.6381232142448425, 0.1406409591436386, 0.4698660671710968, 1.0359306335449219, -0.014527580700814724, 0.2082538902759552, 0.7701665163040161, 1.2964972257614136, -1.4873319864273071, 1.5900239944458008]"
:enraged_face:,"[-1.861152172088623, -3.4104926586151123, 0.566372275352478, -1.2892972230911255, 0.5223392844200134, 1.8913332223892212, 0.8151988387107849, 0.07811248302459717, -2.3311808109283447, 0.25853681564331055, -1.4797853231430054, 0.8396925330162048, 0.31229546666145325, 0.6638016104698181, 0.5433847904205322, -1.6344163417816162, -0.3941515386104584, -0.3616136610507965, 0.3699851632118225, 0.42717868089675903, -2.9145472049713135, -0.4009592831134796, -0.8534270524978638, 0.7578285932540894, 0.018896589055657387, -0.23751522600650787, -0.3481614291667938, -0.6662839651107788, 0.21931761503219604, -0.21656352281570435, -0.23917816579341888, -0.551631510257721, -0.650084912776947, -2.7620956897735596, -1.5924694538116455, -0.032944582402706146, 0.3591233491897583, -1.7367719411849976, 0.5659701228141785, -1.63329017162323, 1.2124501466751099, 1.377244234085083, -0.3905941843986511, 2.03861403465271, 0.8440058827400208, 1.1561182737350464, 0.08619377017021179, 0.8551950454711914, -1.4762893915176392, -1.4097357988357544]"
:oncoming_fist:,"[-1.4775041341781616, -1.5163640975952148, -0.42298462986946106, 0.23290663957595825, -1.4921972751617432, -1.5826343297958374, 3.047919988632202, 2.112231969833374, 0.01025096233934164, 0.18254809081554413, 0.7145777940750122, 1.1137847900390625, -2.14825439453125, -0.7245774269104004, 1.5137053728103638, 0.17788805067539215, -0.4937320351600647, 1.8663063049316406, -0.34373876452445984, 1.1395318508148193, 0.6665210127830505, -1.2424248456954956, -0.1455571949481964, 1.0618122816085815, 0.22574132680892944, 1.3556514978408813, 3.355360507965088, -2.297640562057495, 1.0198756456375122, 0.27171236276626587, 1.9228209257125854, 0.8139243721961975, 1.080466628074646, -1.1800391674041748, -1.4275627136230469, -0.9167463183403015, -0.9701079726219177, -0.0012470850488170981, 0.5496211647987366, 0.5355241894721985, -0.10912800580263138, 1.4836432933807373, -1.8960508108139038, 1.594543695449829, 1.8904494047164917, 0.7242157459259033, 1.9710992574691772, 1.085606575012207, -1.0173648595809937, -0.25234454870224]"
:grinning_face_with_big_eyes:,"[-0.7359461188316345, -0.1947702169418335, -0.6231430768966675, -0.3453095257282257, 0.6721742153167725, -1.517045497894287, 0.9157063961029053, 0.31953108310699463, -1.1018534898757935, -1.5039098262786865, -0.9567136764526367, -0.9599123597145081, -0.5281494855880737, 0.2746942639350891, 1.0807031393051147, 0.4991549253463745, 0.13077092170715332, -0.152757465839386, 1.6271193027496338, -0.7246828079223633, 0.6348007917404175, 0.7508873343467712, 0.9494145512580872, 0.32690441608428955, 0.5052652955055237, 0.207632377743721, 0.8591119647026062, 0.3475947678089142, -0.17478439211845398, -0.5567834377288818, 0.5619235634803772, 0.9979960322380066, 0.8857699632644653, -0.24320845305919647, -0.5969163179397583, 0.4653179347515106, 0.21822811663150787, -0.31691718101501465, -1.369966745376587, -2.1159846782684326, 0.679742157459259, 1.0499825477600098, 0.37096211314201355, -0.0032652411609888077, -0.43406805396080017, 0.17506143450737, 0.42693328857421875, -0.5847020745277405, -1.1083077192306519, 1.365984320640564]"
:person_facepalming:,"[-0.4323500394821167, -0.4769193232059479, -0.3896186351776123, 0.520826518535614, -0.02301967516541481, -1.0280003547668457, 0.3799037039279938, -0.11818578094244003, -0.3105039894580841, -0.16200578212738037, 0.22566922008991241, -0.014370165765285492, -0.33275264501571655, -0.20751264691352844, 0.7233131527900696, -0.21655529737472534, 0.9112562537193298, 0.26136913895606995, 0.23691733181476593, -0.01923350617289543, -1.1848714351654053, 0.6653196215629578, 0.4083002507686615, 0.179789200425148, 0.46252360939979553, -0.44535574316978455, -0.2308695763349533, -0.2926640510559082, 0.148781880736351, 0.038976989686489105, 0.6558035612106323, -0.4318258762359619, -0.17967340350151062, 0.4699912965297699, 0.0021800356917083263, -0.03720807656645775, 0.06985025852918625, 0.0176890566945076, 0.6464806199073792, 0.3792342245578766, -0.18545304238796234, 0.5905159115791321, 0.6592301726341248, 0.5810707211494446, -0.3141869604587555, -0.43356749415397644, -0.6981375813484192, 0.6390616297721863, -0.040695734322071075, 0.45106157660484314]"
:smiling_face:,"[1.2657785415649414, 0.38821864128112793, 0.3357844650745392, -0.5500584244728088, -0.2396627813577652, -0.37735095620155334, 0.03727485239505768, -0.4337117075920105, -0.3792884945869446, -0.6575130820274353, -0.22563613951206207, 0.758328378200531, 0.5173570513725281, -1.072016716003418, 0.2562907934188843, -8.546888420823961e-05, 0.2691226303577423, 0.173283189535141, 0.9212045073509216, 0.8948763012886047, -0.42964810132980347, 0.6931941509246826, -0.344673752784729, -0.34064844250679016, -0.23019608855247498, 0.7434967756271362, -0.3167795240879059, 0.1277107447385788, -0.9731903672218323, -0.5061846375465393, 1.6098920106887817, 0.39640292525291443, 0.0072966935113072395, 0.19132891297340393, 0.018954608589410782, 0.2032608538866043, -0.7229612469673157, -0.29969853162765503, -0.12048223614692688, -0.25218161940574646, 0.7505878806114197, -0.04360011965036392, 0.7411271929740906, -1.025646686553955, 0.6442669630050659, -0.5749341249465942, -0.4866880774497986, -0.05989386513829231, -0.45359402894973755, 1.1576573848724365]"
:face_with_steam_from_nose:,"[0.7822986245155334, -2.4188764095306396, 0.23706954717636108, 1.0124585628509521, -0.9767284393310547, 0.3537149131298065, 4.563695430755615, 2.4459915161132812, -0.33688676357269287, -0.5171661376953125, -1.2305958271026611, 0.3310514986515045, -0.012178665027022362, -0.20946751534938812, 1.7414268255233765, -1.480027437210083, 0.591044545173645, -0.6636550426483154, -3.1390645503997803, -0.3630518615245819, 0.6169489026069641, 0.9570379257202148, -0.42387160658836365, 0.9798582792282104, 0.9739094376564026, -1.3936353921890259, 1.4222034215927124, 0.052847154438495636, 1.0563337802886963, -0.013813810423016548, 0.35058990120887756, 2.265022039413452, -0.20475758612155914, -2.1960577964782715, -0.935261070728302, -0.1337643265724182, -0.3908853828907013, 0.8939844369888306, 0.520420253276825, -0.3117920756340027, 0.47345951199531555, -0.9949917793273926, -0.8642073273658752, 0.10215938091278076, -0.6834475994110107, 1.9824671745300293, -2.590610980987549, 2.2188560962677, 0.36323824524879456, -2.8153576850891113]"
:pouting_cat:,"[-0.1394580602645874, 0.0015454553067684174, -0.3844706118106842, 0.15919113159179688, 0.2682838439941406, -0.37024053931236267, 0.3970206677913666, 1.037097454071045, -0.37460634112358093, -0.43725013732910156, 0.5156005024909973, -0.18935738503932953, -0.21646346151828766, 0.1807512491941452, -0.7625680565834045, 0.2634226679801941, 0.10184860229492188, 1.30367910861969, 1.0197029113769531, -0.9661877155303955, -1.138106107711792, 0.6061588525772095, 0.5952131748199463, 0.9442406296730042, 0.29474154114723206, -0.48897773027420044, 0.11239814013242722, -0.09680622816085815, -0.040127210319042206, -0.6721747517585754, -0.2998308539390564, -0.1408126801252365, 0.7635976076126099, -0.4200595021247864, 0.17077502608299255, -0.39305052161216736, -0.5695573687553406, -0.20599353313446045, 1.7331913709640503, -0.3974887728691101, -0.12181981652975082, 0.3443981111049652, 0.11953677237033844, 1.7923685312271118, 0.44209393858909607, -0.5603355765342712, 0.12187203764915466, -0.261226624250412, 0.011681471951305866, 0.9251349568367004]"
:desert_island:,"[0.20649076998233795, 0.30738478899002075, -1.2383354902267456, 0.9387688636779785, 0.4266355633735657, 0.054768361151218414, -1.2539716958999634, -0.3227595388889313, 0.7543898820877075, 0.706534743309021, -0.21783772110939026, 0.06147915869951248, 1.6738979816436768, 0.038988567888736725, 0.30361318588256836, -0.6166062355041504, 0.5999019145965576, 1.186311960220337, -0.40824994444847107, 0.7526201009750366, -1.1768200397491455, 1.255354642868042, -0.3476777970790863, 0.8923694491386414, 0.22599127888679504, -0.3530994951725006, 0.41428396105766296, -1.1652603149414062, -0.2918097972869873, -0.5411651134490967, -0.18330983817577362, -0.9911878705024719, 0.12196701765060425, 0.7441501617431641, 2.448971748352051, -0.7297666668891907, -0.7394682765007019, -0.9860758781433105, 0.3146553933620453, -0.6314382553100586, -1.1342626810073853, 1.1776179075241089, 0.09987549483776093, 1.0139966011047363, -0.22515639662742615, -0.7459768652915955, -1.1527458429336548, 0.641545832157135, -0.9804096817970276, 1.057925820350647]"
:tropical_drink:,"[0.46372196078300476, -0.2423071563243866, -0.9551644325256348, 0.5381273031234741, -0.16006658971309662, 0.22169341146945953, -0.24143673479557037, -0.32895728945732117, 0.7000994682312012, 0.05231544002890587, 0.020269611850380898, -0.26463115215301514, 0.9613174200057983, 0.005195179488509893, 0.2279413938522339, -0.07018978148698807, -0.2832271456718445, -0.019018324092030525, -0.15755033493041992, -0.33956214785575867, -0.3404785990715027, -0.036062147468328476, 0.23113518953323364, 0.20724090933799744, -0.013941370882093906, 0.3110077381134033, -0.12798118591308594, 0.38695216178894043, 0.44124191999435425, 0.5284336805343628, -0.43050718307495117, -0.6464414596557617, -0.1575760841369629, 0.0014412525342777371, 0.5394598841667175, 0.10969895124435425, -0.38607266545295715, 0.11147784441709518, 0.1571280062198639, 0.05402881279587746, -0.13078412413597107, 0.3141900300979614, -0.31999295949935913, 0.36421313881874084, 1.0280574560165405, -0.14842702448368073, 0.040733352303504944, -0.6569530963897705, 0.2750363349914551, 0.4365210235118866]"
:suspension_railway:,"[0.13696803152561188, -1.084710955619812, 1.0403190851211548, 0.5494975447654724, -0.9765580296516418, 0.20305728912353516, 0.352754682302475, 0.4006001353263855, 1.864088773727417, 0.42579999566078186, -0.9482402205467224, -0.3856824040412903, -0.9563963413238525, -0.6502218842506409, 0.06352435797452927, -0.0042952545918524265, 0.8607845902442932, 0.7571991086006165, 1.2026879787445068, 1.3617677688598633, 1.1519114971160889, 0.39599406719207764, -0.5878912210464478, -0.6842283606529236, 1.4579275846481323, 0.20447827875614166, 0.6310718655586243, -0.0638711079955101, 1.0795459747314453, 0.008547748439013958, 2.1149063110351562, 0.09840460121631622, 0.24115727841854095, -1.100242257118225, -0.8910918831825256, -0.2954755425453186, -0.5543158650398254, -0.4396475553512573, 0.33376121520996094, 1.2267369031906128, -0.8250787854194641, -0.4487747848033905, -0.7762822508811951, 2.0785157680511475, 1.0782426595687866, 0.26875558495521545, -0.5918695330619812, 1.0956659317016602, -0.7784075736999512, 0.47001975774765015]"
:grinning_cat:,"[-0.3158790171146393, 0.7937819957733154, -0.5993866324424744, 2.040217161178589, 0.5532235503196716, -1.4050792455673218, -1.415244460105896, -0.8975407481193542, 0.58974289894104, 0.05855759233236313, 0.09886223077774048, -0.18560995161533356, 1.32633638381958, -0.5794878602027893, 0.3484036326408386, 0.46794331073760986, 0.03903799504041672, 1.0052169561386108, 1.4398143291473389, 0.2015852928161621, 0.4379401206970215, 0.25472700595855713, 0.04894773289561272, 0.879447877407074, -0.04852407053112984, -0.6930816769599915, -1.8573077917099, 0.36242786049842834, -0.4142121374607086, 0.06739634275436401, 0.3909819722175598, -0.4101531207561493, 1.5159285068511963, -0.7460782527923584, -1.5613161325454712, 0.5009744167327881, -0.22590523958206177, 0.047642532736063004, 0.7344614267349243, 0.767366886138916, -0.6710506081581116, 0.28624680638313293, -1.6248137950897217, -0.22212812304496765, -0.4493376612663269, -0.683645486831665, -0.8296582698822021, -0.347070574760437, -0.6709088087081909, 0.7425721287727356]"
:man:,"[-1.6648417711257935, -1.6285935640335083, 1.2123128175735474, 0.8017180562019348, 0.8573527336120605, 0.6345953941345215, 0.9031136631965637, 0.7175595760345459, -1.6324222087860107, -0.6153944134712219, -2.413804292678833, 2.1608166694641113, 0.24414224922657013, 0.20673394203186035, 1.009885311126709, -1.488146185874939, 1.1372393369674683, 1.9474800825119019, 1.9252561330795288, -0.6242234706878662, -0.48900893330574036, 0.5104990601539612, 1.3469139337539673, 0.7154285907745361, 1.1278722286224365, 0.1269932985305786, 0.34441399574279785, -0.15092355012893677, -1.4084950685501099, 1.6037790775299072, 1.656985878944397, -1.3296467065811157, -0.6770989298820496, -3.10063099861145, 1.0165760517120361, 1.70245361328125, -3.4451353549957275, 1.0418193340301514, 0.9125117063522339, -1.4463224411010742, -0.6286625862121582, -0.19027796387672424, 0.4348166286945343, -0.7034990191459656, 0.838472306728363, -3.7388100624084473, -1.482028841972351, -1.7749125957489014, 0.5291170477867126, -0.6067538857460022]"
:white_exclamation_mark:,"[-1.2388067245483398, -0.4844237267971039, 0.34087449312210083, 0.21556459367275238, -0.018145030364394188, -0.7044651508331299, -0.24847345054149628, -1.6827152967453003, -1.427874207496643, -0.5225425958633423, 0.44613975286483765, 0.21950194239616394, -1.6370431184768677, -0.7164317965507507, 1.4286255836486816, -0.07483050227165222, -0.38831958174705505, 0.3517293632030487, 0.5344247221946716, -0.553310751914978, -0.5781118273735046, 0.12274302542209625, 0.6149795651435852, -0.5568541884422302, -0.17433121800422668, 0.0811331570148468, -0.07520231604576111, 0.010187717154622078, -0.3622235059738159, -0.31005269289016724, -0.43876442313194275, -0.39372918009757996, -0.5998086929321289, 0.19125209748744965, -0.12087488919496536, -0.42798200249671936, 1.0795596837997437, -0.048138681799173355, -0.11399928480386734, 0.49572813510894775, -0.35552215576171875, 0.18367014825344086, 0.054080165922641754, -0.10194805264472961, 0.25058457255363464, -0.8463572859764099, -0.2583700120449066, 0.44474247097969055, -0.08324870467185974, 0.29700198769569397]"
:angry_face:,"[0.7462936043739319, 1.4131908416748047, 1.2750561237335205, 0.49807387590408325, -1.663419246673584, 1.465935468673706, 2.953429937362671, 0.6782832741737366, -0.042651139199733734, -0.7394238114356995, -0.005518586840480566, -0.09611395001411438, 0.3478553593158722, -0.8648292422294617, -0.5091763138771057, -0.8331387639045715, -0.42132696509361267, 1.2654215097427368, -1.1356463432312012, 0.9574354887008667, -1.631772756576538, -0.22594580054283142, 1.4989738464355469, -0.08180402219295502, 0.9124684929847717, -2.5143795013427734, 0.03859920799732208, -1.394492745399475, 0.15318939089775085, -0.6810640096664429, 0.7345913648605347, -0.7896873354911804, 0.9783110618591309, -2.6027345657348633, -2.2391324043273926, -0.22684702277183533, -1.1264915466308594, -1.885985255241394, -2.363598346710205, -0.6955012679100037, -0.16287988424301147, 2.025911569595337, 0.4333353638648987, 0.972792387008667, -0.6720768213272095, 0.6018384099006653, -1.2941582202911377, 1.5640920400619507, -0.9340577721595764, 0.17075316607952118]"
:cat_with_wry_smile:,"[-0.7564015984535217, -1.1193925142288208, -1.0771088600158691, -1.3833540678024292, -0.7276399731636047, -0.7032275199890137, -0.308915913105011, -0.21546393632888794, -1.540895938873291, 1.4858020544052124, -0.030270986258983612, 1.019644021987915, 0.548004150390625, 0.10042627900838852, -0.8662344217300415, 0.2315858006477356, 0.2856290936470032, 0.8624348640441895, 0.1256449967622757, 0.4391343593597412, -0.4259008467197418, 1.2660527229309082, -0.40490251779556274, 0.7032411694526672, -0.08236740529537201, 0.4105808436870575, 0.058195747435092926, 0.2561507523059845, 1.7353157997131348, -1.3950326442718506, 0.7926042079925537, 0.40191593766212463, 0.29238083958625793, -0.1367679387331009, 2.1745989322662354, -0.45544156432151794, 0.8716726899147034, -0.023740047588944435, 0.24660378694534302, -0.341314435005188, -0.08362836390733719, 0.5249491930007935, -0.15855668485164642, -1.0830761194229126, 1.3888576030731201, -0.38671931624412537, 0.23286154866218567, 0.1779293417930603, 1.4020224809646606, -0.4355088174343109]"
:red_heart:,"[-0.7768745422363281, 2.413926839828491, 0.28771135210990906, 0.27131426334381104, -0.1617092788219452, 1.1769288778305054, -0.3249990940093994, 0.47833675146102905, 0.2581683397293091, 0.77207350730896, -0.521174430847168, 0.2528601586818695, -0.5962786078453064, -1.3292728662490845, -1.072165846824646, -1.5897040367126465, 1.2272037267684937, -0.030497528612613678, 0.6311410665512085, 1.631770372390747, -1.2796279191970825, 0.11376535147428513, 1.0650581121444702, -1.4795525074005127, 0.5803321599960327, 1.3855379819869995, 1.648048996925354, 0.3479616940021515, -0.0044899084605276585, -0.5878595113754272, 1.150572419166565, -0.9454535245895386, 0.35030412673950195, -0.8069376945495605, -0.7391052842140198, 0.6602479219436646, 0.8126360774040222, -0.8122425079345703, -0.39215466380119324, -3.284359931945801, 0.10228903591632843, 0.22056014835834503, 1.3773409128189087, -0.030055714771151543, 2.533458948135376, -0.9590319991111755, 0.051091622561216354, -1.5799201726913452, -2.642772912979126, 2.540163278579712]"
:up_arrow:,"[-1.0404831171035767, -0.41974887251853943, 1.7732384204864502, -0.3756345808506012, -0.18006765842437744, -0.319499671459198, 0.3648442327976227, -0.42238107323646545, 0.19609425961971283, 0.7809692621231079, 0.16855698823928833, -0.6944751143455505, 0.5225282907485962, 0.9696484208106995, -0.07165282964706421, -1.1183502674102783, -0.6282774806022644, -1.8898624181747437, -1.957830548286438, -0.07835476845502853, 0.9479551911354065, -0.920291006565094, 0.1969752013683319, -0.6663899421691895, -0.9456030130386353, -0.071751169860363, 0.030656805261969566, 0.453006386756897, -0.8845536708831787, -0.8367049694061279, 0.6696256399154663, 0.437888503074646, 0.7476007342338562, -0.9030972123146057, -1.1958980560302734, -0.8502927422523499, -1.2704769372940063, 0.29583823680877686, 0.5803284049034119, -3.203101873397827, -1.319616675376892, -0.9494259357452393, -0.10912837833166122, 0.012987464666366577, -0.6544975638389587, 0.2039768397808075, 1.3192758560180664, 0.6839529871940613, -0.5625768899917603, 0.5401862263679504]"
