Emoji,Embedding
:link:,"[-0.8245716094970703, 0.6712212562561035, -0.4437190294265747, -1.8050084114074707, -0.4310329556465149, -0.6974952220916748, -0.37916994094848633, 0.19567129015922546, 0.2195805162191391, -0.90264892578125, 0.09450624883174896, -1.1065634489059448, 0.10709533840417862, 0.13983100652694702, 0.6061589121818542, -0.3740701973438263, -0.05487203598022461, -0.5718958377838135, -0.7967876195907593, 0.46123427152633667, 0.7161139249801636, 0.24600674211978912, -0.3342641294002533, -1.0281471014022827, 0.6254367828369141, 0.8193156719207764, -0.8093934059143066, 0.1908801943063736, -1.3760511875152588, -0.809006929397583, 0.12671279907226562, -0.6839187145233154, 0.40233314037323, -0.9607077240943909, -0.6741113662719727, -0.13518047332763672, -1.081215500831604, 0.1688162088394165, 0.23238816857337952, 0.5597156882286072, -0.08318328112363815, -1.0184420347213745, -0.7205445766448975, 0.058945778757333755, -0.5212895274162292, 0.9350031018257141, 0.5087094902992249, -0.3159389793872833, -0.8686883449554443, -1.0657434463500977]"
:mobile_phone_off:,"[0.4221547245979309, -1.3672914505004883, -0.14642763137817383, -1.812827706336975, -0.8772252202033997, 1.7472811937332153, -0.028783265501260757, -0.28587234020233154, -1.4184849262237549, -1.977052092552185, -0.9582929015159607, 1.089558720588684, 0.9818635582923889, -1.0162667036056519, 0.7367040514945984, -1.772119164466858, -0.3832252323627472, -1.2969717979431152, 0.5303704142570496, -0.405854731798172, 1.7931581735610962, 0.6887550354003906, -0.20039455592632294, 0.05254359543323517, -0.45175930857658386, 0.7196832895278931, -0.13651584088802338, -0.07679127901792526, -1.0505460500717163, -1.222025990486145, 0.4451097548007965, -2.3016510009765625, -1.447885513305664, -2.0387654304504395, -1.1536067724227905, 0.8657764196395874, -1.6390045881271362, -0.4266306757926941, 1.1282336711883545, -1.1735461950302124, 1.6114000082015991, 0.5599644184112549, 1.9873071908950806, 0.302850604057312, -0.15584301948547363, 1.1386750936508179, 1.7285003662109375, -1.3413851261138916, 2.5398764610290527, 1.9589674472808838]"
:alien:,"[-1.0215343236923218, 0.9609708189964294, 1.2439032793045044, -0.3026250898838043, -1.174673080444336, 0.3022376596927643, 1.0998387336730957, 0.46941938996315, -1.6050829887390137, 1.545870304107666, 1.147125482559204, -0.5582653284072876, 0.16954562067985535, -0.47769612073898315, 0.01360639650374651, -0.7595739364624023, 0.43547213077545166, -0.4812118411064148, -0.24291084706783295, -0.11049467325210571, 1.5748337507247925, -0.38366302847862244, -0.6921561360359192, 0.4484407901763916, 0.13817307353019714, 0.224188894033432, -0.08211802691221237, -0.5180099606513977, 0.20477814972400665, -0.6995503306388855, 1.018471598625183, -0.16840456426143646, -1.9989076852798462, 0.7315590381622314, -0.33182433247566223, 0.11870475113391876, 0.27636998891830444, -1.280297875404358, 0.5388841032981873, 1.0482693910598755, 0.1542052924633026, -0.7447823286056519, 0.17828170955181122, 0.997671902179718, 0.3792801797389984, -0.6572527885437012, 0.53582763671875, -0.7603459358215332, -1.1243022680282593, 1.0287185907363892]"
:books:,"[-0.1795433610677719, -0.11295472830533981, -1.4070594310760498, 0.7642450332641602, 0.8864210844039917, -1.4522072076797485, -0.048957448452711105, 0.6526263952255249, 1.5941479206085205, 1.2598791122436523, 1.036192774772644, 0.17031140625476837, -1.1389365196228027, 0.6823439002037048, 1.2083362340927124, 0.06180259957909584, 0.5222317576408386, -1.0986838340759277, 0.4436177611351013, 0.43696272373199463, 0.6026583313941956, 0.8173803091049194, -1.0033822059631348, 0.05732377991080284, 0.28581148386001587, -1.538475513458252, -0.283804327249527, -0.5404993295669556, 1.2159942388534546, 1.8806506395339966, 0.5376853346824646, -2.1953837871551514, -0.23788589239120483, -2.030531167984009, 0.681171715259552, -1.0295823812484741, 1.4326730966567993, 1.666995882987976, -1.7618118524551392, -1.1036510467529297, 0.7122241258621216, -0.4315974712371826, 0.18470348417758942, 0.740077018737793, -1.3748106956481934, -0.816585123538971, -0.8412467241287231, -0.7018294334411621, 1.385129451751709, -0.6874264478683472]"
:repeat_button:,"[-1.2107455730438232, 1.6832042932510376, 0.10393860936164856, 2.0616347789764404, -1.6398792266845703, -1.322245717048645, 1.611193060874939, 0.6142944693565369, 1.081429123878479, 1.0980263948440552, -1.848154902458191, 1.9947456121444702, -2.1701607704162598, -0.7418542504310608, -0.14329345524311066, -0.11680007725954056, -1.3373488187789917, -1.8879632949829102, 1.285590410232544, -0.8520251512527466, 0.19020198285579681, -0.304158478975296, -0.7587923407554626, 0.8794986009597778, -1.3365224599838257, 1.1066765785217285, 1.179653286933899, 0.8891358375549316, -0.5765721201896667, -0.2597599923610687, 0.3927159607410431, 0.5379801392555237, 2.263082981109619, -0.9740787744522095, 1.949391484260559, -1.6141177415847778, 0.3525809049606323, -0.6389795541763306, -1.0283623933792114, 0.31942519545555115, -0.6767114400863647, 1.2132879495620728, -1.543389081954956, 0.954094409942627, 0.5062713027000427, 0.41503533720970154, -0.057845521718263626, 1.251491904258728, -2.4875686168670654, -2.121936082839966]"
:writing_hand:,"[0.11002761125564575, -0.7926596999168396, 0.9141382575035095, -0.4060545265674591, 0.6192384362220764, 0.5171594023704529, -0.9352787733078003, -0.28295454382896423, 0.29452455043792725, 0.12263451516628265, -0.6098261475563049, -1.088560938835144, 1.1724456548690796, -0.5257291197776794, 0.8653877973556519, 0.5262521505355835, -0.1444651484489441, -1.6322095394134521, -0.13339802622795105, -0.1790667027235031, 0.9598346948623657, -0.0013753509847447276, -1.0354896783828735, 0.5819041132926941, 0.9180993437767029, 0.934100329875946, -0.9597269892692566, 0.6815863847732544, -0.011043033562600613, -0.46489131450653076, 0.10305967926979065, -0.6721779108047485, 0.29937660694122314, -0.30106401443481445, -0.102093905210495, -0.06780903041362762, 0.758332371711731, -0.2672664225101471, -0.6461079716682434, 0.6674317717552185, 0.1587844341993332, 0.7182558178901672, 0.9904664158821106, 1.1432136297225952, -0.40993574261665344, -1.1985588073730469, 0.19933094084262848, 0.9671416282653809, 0.8981680274009705, -0.5342860817909241]"
:castle:,"[-0.1688564419746399, 0.5628343224525452, -0.9120702743530273, -0.2752401828765869, -1.020180583000183, -0.03166167810559273, -0.6820348501205444, -0.24231624603271484, -0.0498960055410862, -0.5078680515289307, 0.19297069311141968, -1.2425199747085571, 0.7299677729606628, -0.19474339485168457, -0.4478236734867096, -0.9253696799278259, 1.4081658124923706, -0.7244373559951782, 0.25240200757980347, 0.15889987349510193, 0.8287835121154785, 0.3212709128856659, 0.8245977163314819, 0.2610696256160736, -1.4075390100479126, 0.5543579459190369, 0.7263405323028564, -0.315777063369751, -1.6818735599517822, -0.09137339890003204, -0.8619804382324219, 0.450167179107666, -0.541149377822876, 1.487703561782837, 1.4387247562408447, 0.5541985630989075, -0.25757235288619995, -0.03578323498368263, -0.37895289063453674, 0.778549313545227, 0.7626955509185791, 0.828717827796936, 0.35661816596984863, 0.9319639205932617, -0.0581393837928772, 0.5276268124580383, 0.7804406881332397, -0.6398722529411316, 0.8035755157470703, -0.389413058757782]"
:artist_palette:,"[-1.072884202003479, -1.7327957153320312, -0.6483464241027832, -0.5361905097961426, -0.151160329580307, 1.1832222938537598, -0.09089359641075134, -0.8035224080085754, 0.8444656133651733, 0.2903427183628082, 0.2991684377193451, 0.830936849117279, -0.22790804505348206, -0.06022908166050911, -0.11493059247732162, 0.038757022470235825, -1.3828028440475464, 1.3541001081466675, -0.5070940852165222, -0.15339507162570953, -1.0760776996612549, -0.6349703073501587, -1.0478607416152954, -1.3447023630142212, -0.4008873701095581, 0.41986367106437683, -0.12864990532398224, -0.9728435277938843, 0.5693410634994507, 0.23168198764324188, 0.25846391916275024, 0.012378542684018612, -0.9565236568450928, -0.938651442527771, -1.0112582445144653, 0.1270071268081665, -0.6520788669586182, 0.7195068001747131, -1.3407349586486816, -0.43739020824432373, 1.050438404083252, 0.4906702935695648, -1.4494127035140991, -0.9965751767158508, -0.6483573913574219, -0.45254120230674744, -0.1665867567062378, -0.658302366733551, 1.1263384819030762, -0.4823981821537018]"
:milky_way:,"[2.210726499557495, -0.8596267700195312, -0.8229319453239441, 1.3809069395065308, -0.20461180806159973, -0.021140407770872116, -0.7320706844329834, -0.4080040752887726, -1.217638611793518, -0.8852580189704895, -1.328262209892273, -0.24433189630508423, 0.09769270569086075, 0.9927335977554321, 0.9486650228500366, 0.43376097083091736, 2.612955331802368, -1.6436305046081543, 0.7663469314575195, 0.23930345475673676, -0.48682111501693726, -0.20952008664608002, -0.9072018265724182, -0.7085558176040649, -1.1158080101013184, -0.20233890414237976, -0.8088161945343018, -1.4197453260421753, 0.2023179829120636, 0.3838832676410675, 1.4293450117111206, -0.11362656205892563, 1.2195805311203003, -0.4713744521141052, -0.7510102987289429, -1.1716235876083374, -0.93759685754776, -0.42354243993759155, -0.8380674719810486, -1.7462776899337769, 0.3567953407764435, -0.711152195930481, 0.7503669261932373, 0.3197086453437805, -2.4978885650634766, 0.3562164902687073, 2.6744518280029297, -2.0616679191589355, -0.8712424039840698, -0.27602750062942505]"
:handshake:,"[-0.027212034910917282, 1.1106821298599243, -0.4176677465438843, 1.1645253896713257, 1.737344741821289, 1.2784626483917236, -0.8034276962280273, 1.2587751150131226, 1.1669238805770874, -0.7854809761047363, -1.031959056854248, 0.673999011516571, 0.24659505486488342, 0.838966965675354, -1.121138334274292, -1.7744948863983154, 0.30660462379455566, 0.06838413327932358, 1.0240046977996826, -0.25248807668685913, -1.3130139112472534, 2.0723445415496826, 1.5821800231933594, 0.738783061504364, 0.3152531683444977, 0.5306615829467773, 0.6401028037071228, -0.31422141194343567, 0.6444769501686096, -0.265839546918869, -0.8307386040687561, 0.8129063844680786, -0.27088916301727295, -2.502189874649048, -1.564968228340149, 0.6985235810279846, -0.24934658408164978, -2.164354085922241, 0.4744589328765869, -1.079674243927002, -0.2522595524787903, -0.9836174845695496, -0.9517783522605896, -0.770205020904541, 0.37292084097862244, -0.27601900696754456, -0.6776617169380188, -0.13608628511428833, 0.0461004339158535, -0.44593071937561035]"
:dove:,"[-0.8070388436317444, 0.5515037775039673, -0.30172571539878845, -0.2141115665435791, -0.02317534200847149, -0.09923148155212402, -0.09437784552574158, 0.06169604882597923, 0.560553252696991, 0.356277734041214, 0.6560727953910828, -0.2795896828174591, 0.3102039396762848, 0.38512396812438965, -0.8146929144859314, 0.5453426837921143, 0.7554684281349182, -0.24566692113876343, 0.07252629101276398, -0.5628631114959717, 0.46265318989753723, 0.15624450147151947, 0.6368813514709473, -0.42267096042633057, 0.9183657765388489, 0.49760371446609497, -0.3951927423477173, -1.0263296365737915, 0.30000755190849304, 0.7765777111053467, 0.9649553894996643, -0.18242760002613068, 0.2538534104824066, -0.33925747871398926, -1.0075935125350952, -0.7270287871360779, 0.1857757270336151, 0.2785526216030121, -0.7321248650550842, 0.07723530381917953, -0.5868123173713684, -0.33333373069763184, -0.22455249726772308, -0.1727498173713684, -0.6022762656211853, 1.0607616901397705, 0.09192501753568649, -0.5284505486488342, -0.9314997792243958, -1.2837849855422974]"
:dizzy:,"[0.09561017900705338, -0.9002875089645386, 0.28435102105140686, -1.454256296157837, 1.6398494243621826, 0.3795628547668457, -1.527707576751709, 0.8374311923980713, 0.009897768497467041, -1.3425050973892212, -0.005216019228100777, -0.8958812952041626, -0.06987924873828888, -0.11490847170352936, 1.6945137977600098, -0.7866823077201843, 1.2504216432571411, 0.8780472278594971, 1.4636703729629517, -1.1589237451553345, -0.10225033760070801, 1.7406214475631714, -0.795598030090332, -0.8801058530807495, -1.6788040399551392, 1.609843373298645, -1.016772985458374, -0.49459415674209595, -1.8937079906463623, 1.5706510543823242, 1.3574305772781372, -0.8914007544517517, 0.0097657460719347, -1.7492280006408691, 1.0679512023925781, -1.5962848663330078, -0.7682969570159912, 0.21117274463176727, 1.5819779634475708, -0.46759217977523804, -0.32082855701446533, -0.45117059350013733, -0.8735045194625854, 0.7840431332588196, 0.8173465728759766, -0.7708142399787903, 1.163738489151001, 0.795856237411499, 1.870529055595398, -1.364839792251587]"
:busts_in_silhouette:,"[-0.8180674910545349, -1.6334353685379028, -0.025916343554854393, -1.0301722288131714, 0.05315009132027626, -1.168380856513977, 0.0646330863237381, 0.3530285954475403, -0.35488227009773254, 1.3570339679718018, 2.3534927368164062, -0.34389668703079224, -0.6823282241821289, 0.05162404850125313, 1.1615654230117798, 2.108989715576172, 0.3586880564689636, -1.2525324821472168, 1.8562862873077393, -1.8479578495025635, 0.06941277533769608, 2.2201988697052, -0.9548885822296143, -0.8158574104309082, 2.9664366245269775, -0.6170470714569092, -1.0697789192199707, 1.3667457103729248, 0.4427068829536438, 0.5018116235733032, 0.8318620324134827, 1.0871330499649048, 2.2402541637420654, -2.3438382148742676, 1.2695623636245728, 0.7259908318519592, 1.8594039678573608, -0.6396843194961548, 0.30441737174987793, 0.1342717558145523, -1.5268114805221558, -0.2813578248023987, -0.7619490027427673, 2.2728254795074463, -0.42333924770355225, -2.171556234359741, -0.12572766840457916, 0.6060783267021179, -2.023106813430786, -0.897901713848114]"
:hollow_red_circle:,"[-1.7855405807495117, 0.8868144750595093, -0.743025541305542, 1.2958087921142578, -0.32503893971443176, 0.35394036769866943, 1.269289493560791, -0.3952098786830902, 1.212578535079956, -0.28638216853141785, -1.2959359884262085, -1.3953043222427368, 0.15991084277629852, 0.7427999377250671, -1.751657247543335, 0.1951163113117218, 0.46894216537475586, -1.965333104133606, 0.2884368598461151, -0.8341389894485474, 0.3223467767238617, -0.5354952216148376, -1.9085252285003662, -0.4392211139202118, 1.1304055452346802, 2.4417054653167725, 1.3389453887939453, -1.6386256217956543, -0.30881401896476746, 1.7061065435409546, 1.7183904647827148, 0.8785869479179382, -0.6377984285354614, 1.3895686864852905, -0.33823639154434204, -1.2883780002593994, 0.21567320823669434, -0.18328846991062164, -0.22068342566490173, -1.6206591129302979, -1.3269449472427368, 0.1412813514471054, 0.22423839569091797, -1.0462690591812134, -0.9591521620750427, -0.7728092074394226, -1.2995320558547974, -0.9113306403160095, -0.3933536410331726, 0.8272618055343628]"
:eagle:,"[-0.8835918307304382, -0.2251681089401245, -0.12211966514587402, 0.2574988305568695, 0.15038633346557617, 0.19813722372055054, -0.2596503496170044, -0.13545851409435272, -0.9154415130615234, 0.977500855922699, 1.0629233121871948, 0.9921727180480957, 1.4923464059829712, 0.601604700088501, -0.9355598092079163, 0.9229574203491211, -0.9327017664909363, -0.5369586944580078, -0.4558059573173523, -0.011833073571324348, 0.8341765999794006, -1.0708154439926147, -0.029778195545077324, -0.27173295617103577, -0.23632220923900604, 0.20375290513038635, -0.610533595085144, 0.46163254976272583, 0.3931429088115692, -0.3644242584705353, -0.5546109080314636, -0.7603661417961121, 0.38788676261901855, 0.057515114545822144, -0.5561112761497498, 0.9530707597732544, 1.3655266761779785, -1.266982913017273, 1.070780873298645, -0.10146400332450867, -0.8613827228546143, 0.3334060311317444, -0.46436306834220886, -0.6245337724685669, -0.836035966873169, -0.09693288803100586, 0.8037453293800354, 0.3047846555709839, 0.012090115807950497, -0.29859840869903564]"
:nail_polish:,"[-1.713937520980835, -0.22921474277973175, 1.538304090499878, -1.4894330501556396, 0.7720663547515869, -1.037684679031372, 1.011431336402893, -0.771160364151001, -1.6112452745437622, 1.5239551067352295, 1.285192847251892, -1.2953931093215942, -0.8613294363021851, 0.693836510181427, 0.8466657400131226, 2.5918142795562744, -0.585417628288269, -2.3966338634490967, 2.2363827228546143, 0.8321757316589355, -0.06118147075176239, -0.771643340587616, -0.22761653363704681, 1.431657314300537, -1.1043206453323364, 0.9776281714439392, -1.707211971282959, 0.9755238890647888, 2.2185850143432617, -2.0357861518859863, 0.8226019144058228, -1.1838781833648682, 0.8411962389945984, -1.1013216972351074, 2.0181446075439453, -0.4098387658596039, -2.9921281337738037, 0.6041327118873596, -1.853713035583496, 0.3820860981941223, -1.880626916885376, -2.6122682094573975, -0.32521170377731323, -0.7485058307647705, 0.29367393255233765, -1.5012582540512085, -0.6717145442962646, -1.5696938037872314, 0.9297527074813843, 0.21795716881752014]"
:melon:,"[-0.929905891418457, -0.8429226875305176, 0.28494301438331604, -0.21126244962215424, 0.18135501444339752, 1.368762493133545, -1.5623763799667358, -2.051161766052246, -0.9488042593002319, -0.5594050288200378, 1.3238338232040405, -0.8400938510894775, 0.388294517993927, 0.7909478545188904, 1.2616218328475952, -0.29977360367774963, -2.2820241451263428, -0.9800763130187988, 1.1258776187896729, -0.75152987241745, 0.10975059866905212, -0.7252196669578552, -1.0843474864959717, -0.9637250304222107, -0.5027207136154175, 1.1865381002426147, 0.2751319408416748, -1.800872564315796, 0.2385130524635315, -0.4967464506626129, -0.45031481981277466, 0.2186337262392044, 0.31874316930770874, 1.3844074010849, 0.383326917886734, -0.32241255044937134, -1.8575536012649536, -0.5125371813774109, 2.2083160877227783, -1.4080199003219604, -0.012312655337154865, -1.2705522775650024, 0.8717001080513, 0.14017170667648315, 0.12788763642311096, -1.4285420179367065, 1.0100281238555908, -0.6963456869125366, 1.489790439605713, 0.11706514656543732]"
:magnifying_glass_tilted_right:,"[-0.5038431286811829, 0.9069631099700928, 0.3876034617424011, 0.6850735545158386, 0.5623750686645508, 0.4640978276729584, -1.5163307189941406, -0.5722129344940186, -0.8590676188468933, 2.0900063514709473, -0.621325671672821, 2.014742136001587, -1.0280470848083496, -0.9904258251190186, -0.5550037026405334, 0.0005810732836835086, 0.0025379005819559097, 0.7521414160728455, 1.982897400856018, 0.01200984138995409, -2.194953680038452, 1.2234982252120972, -2.9822936058044434, -1.6114100217819214, -2.431110143661499, -0.6014714241027832, -2.711282968521118, 1.009668231010437, 0.804651141166687, 1.0221059322357178, 0.9999850392341614, 1.386228322982788, 0.23308885097503662, 0.07896904647350311, -2.019490957260132, 0.267111599445343, 1.299816370010376, -1.4768023490905762, -0.05400095134973526, -3.298435688018799, -0.8608335852622986, 0.9107657074928284, 0.5152875185012817, 0.20346036553382874, 1.6013973951339722, -0.29239213466644287, -1.0792361497879028, 0.7680208683013916, -0.31821033358573914, 0.5382158160209656]"
:clapper_board:,"[0.6136469841003418, 0.2134927213191986, 0.4227170944213867, 0.5113763213157654, 0.3254767656326294, -0.21139706671237946, 0.6030877828598022, -0.8521109223365784, 0.6262978315353394, -0.663392186164856, -0.23519447445869446, -0.6661535501480103, -1.5055006742477417, -0.6059871315956116, 1.5270651578903198, 0.04035964235663414, 0.8407092094421387, 0.26858264207839966, 1.0336194038391113, 0.17800664901733398, 0.25964561104774475, 0.005270269233733416, -1.9239965677261353, 0.6848304867744446, 0.8132179379463196, 0.5241160988807678, 0.5336790084838867, 0.7182657122612, -0.25367018580436707, 1.1360228061676025, 0.7242204546928406, 0.9068970084190369, 1.3428013324737549, 0.16651806235313416, -1.7945380210876465, -0.020865825936198235, 1.4445466995239258, -1.0755431652069092, 0.6321662664413452, 0.43796294927597046, 0.5826345682144165, -0.43567150831222534, -0.5793424844741821, -1.2202494144439697, -0.5665105581283569, 1.0120567083358765, -0.6113688945770264, -0.8340694904327393, -1.162213683128357, 0.08799920976161957]"
:baby_light_skin_tone:,"[-0.10306297242641449, 0.11920337378978729, -0.44529274106025696, 0.3174888491630554, 1.3795017004013062, 1.108385443687439, -0.0076108225621283054, 0.526593804359436, -1.092732310295105, 1.0266083478927612, 0.1534668505191803, -0.8626382350921631, 0.21152055263519287, -1.0513439178466797, -0.8783727288246155, 0.022488461807370186, 0.36511480808258057, 0.6320720911026001, 1.2570281028747559, -0.2630496025085449, -1.2890921831130981, -0.12025932967662811, 0.8885191679000854, 0.3868969976902008, 0.4505535662174225, 0.14569899439811707, 0.45295748114585876, 0.4094242453575134, -0.9797369837760925, -0.37129977345466614, 0.7109281420707703, -0.6346616148948669, -1.0956122875213623, -0.45208263397216797, -0.2942066788673401, -0.7781193852424622, -1.0320930480957031, -0.42119964957237244, 0.8234738111495972, 0.5692019462585449, 0.2749597430229187, 0.4037122130393982, -0.10330788791179657, 0.7205721139907837, 0.4514876902103424, -0.8462116718292236, -0.31703981757164, 0.08220626413822174, 0.7534053921699524, 1.2568217515945435]"
:horse_racing:,"[-0.13568948209285736, -0.3754761219024658, 0.6781322956085205, 0.47978833317756653, -0.3502424955368042, 0.552878737449646, -0.2617815434932709, -0.3626004755496979, -0.1744578778743744, 0.25299498438835144, 0.07246708869934082, 0.566119909286499, -0.5096645951271057, 0.5995534062385559, 0.6237278580665588, -0.8305807113647461, 0.9994568228721619, -0.030676189810037613, -0.09181714802980423, 0.2203858643770218, 0.5912480354309082, 0.06609537452459335, -1.1716619729995728, -0.6074690222740173, -0.7408061623573303, -0.7264720797538757, 0.6537250876426697, -0.42549431324005127, -0.48544320464134216, -0.97396320104599, 0.46391627192497253, -0.25918713212013245, -0.6645203828811646, 0.13588401675224304, -0.6487382054328918, -0.24621272087097168, -1.0986931324005127, -0.6268739700317383, 0.44402483105659485, 0.44916006922721863, -0.2329666018486023, 0.7075218558311462, 0.3198830485343933, 0.7254625558853149, -0.24046671390533447, 0.37612271308898926, 0.15185290575027466, -0.3957725465297699, -1.2276414632797241, -0.2255762219429016]"
:selfie:,"[-1.9503141641616821, 0.41362908482551575, 1.1863247156143188, 1.1404049396514893, -0.7740879654884338, -0.7459505796432495, -1.6562447547912598, 1.3315184116363525, -1.336911916732788, 1.2584154605865479, 0.31930428743362427, 1.5830273628234863, 0.3397507965564728, 2.0802085399627686, 0.3924112915992737, -0.9625363945960999, -1.2771539688110352, -0.6427491903305054, 1.6281027793884277, 1.0939890146255493, 0.8974537253379822, 0.487120121717453, 0.7857670783996582, 0.40136972069740295, -0.23661306500434875, -0.2341795563697815, 0.06413783878087997, 0.07261264324188232, 0.4733191728591919, -1.3459006547927856, 0.6774969696998596, -1.763329029083252, -0.5722495913505554, -0.03401774540543556, 0.04609328880906105, 1.5639328956604004, -1.6088457107543945, 0.9601530432701111, -0.3120248019695282, -0.5075569152832031, -0.5792235136032104, -1.0752744674682617, -0.02636895328760147, 1.3779505491256714, -0.8002800345420837, 1.7265936136245728, 2.06868314743042, -0.744899570941925, 0.18298287689685822, 0.5414971113204956]"
:skier:,"[-0.4879190921783447, -0.6374225616455078, -0.964794397354126, -0.3827054500579834, -0.3508126735687256, -0.37975454330444336, 0.46450114250183105, 0.6112178564071655, 0.6289087533950806, 0.8830569982528687, -0.7231006622314453, -0.45863211154937744, -0.12297189235687256, 0.8676801919937134, 0.38624441623687744, -0.17983627319335938, 0.30902671813964844, 0.01850426197052002, 0.4519137144088745, 0.9165575504302979, 0.6428366899490356, -0.5032316446304321, -0.14824211597442627, 0.9561111927032471, -0.43834495544433594, 0.42285048961639404, 0.366338849067688, 0.32071495056152344, -0.7935868501663208, 0.48692071437835693, -0.11671483516693115, 0.5941342115402222, 0.027791142463684082, 0.45183467864990234, -0.2226923704147339, 0.662070631980896, -0.7206605672836304, 0.4893711805343628, 0.9118618965148926, 0.9475529193878174, 0.13654184341430664, -0.13689970970153809, 0.5559908151626587, 0.8195130825042725, -0.7917865514755249, 0.19445300102233887, 0.9926854372024536, 0.15503716468811035, -0.6603571176528931, 0.9588676691055298]"
:skis:,"[0.7863823175430298, -0.061419777572155, 0.5020119547843933, -0.02381088025867939, -0.5999326109886169, -0.6172687411308289, 0.681131899356842, -0.5833650231361389, 0.722681999206543, 0.8773342967033386, 0.8931578993797302, 0.7341774702072144, 0.1591455489397049, 1.1784825325012207, -0.16278865933418274, -0.5610132217407227, -0.46479862928390503, -0.954957127571106, -1.083061933517456, 0.12557914853096008, -0.9219349026679993, 0.038591090589761734, 0.11908602714538574, -0.7885791659355164, 0.44650039076805115, 0.39470720291137695, -1.162484049797058, 0.47271397709846497, -0.47143232822418213, 0.07343937456607819, -1.2021360397338867, -0.5322686433792114, -0.6616193056106567, 0.783164918422699, 0.21092037856578827, -0.5007466077804565, 0.7621383666992188, -0.12754032015800476, -0.511328399181366, 0.013958550058305264, -1.0340324640274048, 0.15973663330078125, -0.791927695274353, -0.7060247659683228, -0.5028287172317505, -0.3185179829597473, -0.8379119038581848, -1.1203994750976562, -0.8790414333343506, 0.7094504237174988]"
:woman_medium-light_skin_tone:,"[-1.0245201587677002, 0.7811626195907593, -1.1351943016052246, -1.2159262895584106, 1.3142985105514526, -0.9366917610168457, -0.6955085396766663, 0.8063821792602539, -0.20438648760318756, 1.3271011114120483, -0.3968115746974945, 1.1188807487487793, -0.27837130427360535, 0.9691948294639587, 0.4497246742248535, -0.21263952553272247, -1.1335252523422241, -0.4722866415977478, 0.28909119963645935, 0.8203811049461365, 0.8626648187637329, 1.1541192531585693, 1.2366520166397095, 0.9586137533187866, 0.6178162693977356, -0.23829182982444763, 0.16397719085216522, -0.5286154747009277, 0.8377929925918579, 0.4805232584476471, 0.28054267168045044, 0.19130495190620422, 0.8371224403381348, 1.1981476545333862, 0.04539897292852402, 1.1483501195907593, -0.69716876745224, -0.3155136704444885, -1.02561616897583, 0.9207404255867004, 0.4763459265232086, 0.6194524765014648, 0.9992827773094177, -0.1058247834444046, -0.7726476788520813, -1.0915814638137817, -1.4416122436523438, 0.5323339104652405, 1.4296965599060059, 1.3656705617904663]"
:cityscape:,"[0.08704531937837601, -1.2642508745193481, -0.05756193399429321, 0.2204800844192505, 0.871751606464386, -0.2606610059738159, -0.7451793551445007, 0.394111692905426, 0.10811880230903625, -1.5169113874435425, -0.6262551546096802, -0.8887717723846436, 0.4466903507709503, -0.5300994515419006, 0.3332471549510956, 0.6146300435066223, -0.18105725944042206, -0.5153914093971252, 0.6705470681190491, -0.3859310746192932, 1.1268140077590942, -0.2334422469139099, -1.0842734575271606, 1.4518381357192993, -1.099338173866272, -0.616761326789856, -0.3514343798160553, -0.4153543710708618, -1.4074842929840088, -0.6029770970344543, 0.08888404816389084, -0.2470170110464096, 1.0901929140090942, 0.5874747037887573, -0.7906752824783325, 0.003063841024413705, 0.1378021091222763, -0.8838870525360107, -0.6424944400787354, -0.19416868686676025, -0.6811131238937378, -1.1973958015441895, 0.06834399700164795, 1.0776695013046265, -0.1269860416650772, -0.5030946135520935, -0.9848074913024902, 0.34564757347106934, -0.9161534905433655, 0.5367287397384644]"
:water_wave:,"[1.1188156604766846, 3.2232766151428223, 0.5638488531112671, 2.298124074935913, -0.02031881734728813, -0.9406943321228027, -0.34043312072753906, -0.04517771303653717, -0.40567466616630554, 1.6575101613998413, -1.7959508895874023, -2.3174006938934326, 0.8881452679634094, -2.5332839488983154, -0.4048844873905182, 1.4658831357955933, -0.3390745520591736, -1.1562730073928833, -0.9790852665901184, -0.507817804813385, -1.0491901636123657, -1.1477326154708862, 0.2726998031139374, -0.5870669484138489, -0.9839637875556946, 1.2873448133468628, -1.4597870111465454, 0.22660747170448303, 2.4790544509887695, -0.8703268766403198, -0.12185052782297134, -0.9476712942123413, -0.28590211272239685, -1.0383057594299316, 1.8858882188796997, -1.8777412176132202, 2.9661366939544678, -1.3633142709732056, -2.1126151084899902, 1.649942398071289, -0.2590036690235138, 2.086407423019409, -0.9368062615394592, 2.5473999977111816, 0.12223648279905319, 0.7610315680503845, 0.2415083348751068, -1.783909797668457, -2.039236307144165, -2.6639912128448486]"
