Emoji,Embedding
:bug:,"[-0.1379326730966568, -0.05904989317059517, 0.24414032697677612, -0.09794043749570847, 0.7189183235168457, -0.1992030292749405, 0.5762373208999634, -0.14790180325508118, 0.14321765303611755, -0.5898041725158691, -0.43603357672691345, -0.4292159974575043, -0.38963931798934937, 0.3211694359779358, -0.6717081069946289, -0.7312593460083008, -0.24628323316574097, 0.541169285774231, 0.79231196641922, -0.33313289284706116, -0.22763271629810333, 0.20631027221679688, 0.8080629110336304, 0.4008692502975464, -0.6482163667678833, 0.9535322785377502, 0.4621143341064453, -0.4928932189941406, -0.9303998351097107, -0.043684665113687515, 0.7967200875282288, 0.4811634123325348, 0.24169592559337616, 0.6171261072158813, 0.26438623666763306, 0.13473881781101227, 0.5978169441223145, 0.7228516936302185, -0.3981549143791199, -0.060701627284288406, 0.6874213814735413, 0.3203756809234619, 0.8729054927825928, 0.4901318848133087, -0.6267139911651611, 0.4233313202857971, -0.9656820297241211, 0.5922989845275879, -0.3306964635848999, 0.18769510090351105]"
:palm_tree:,"[-0.30154797434806824, -0.969340443611145, -0.013935822993516922, -0.8691603541374207, 0.36516687273979187, -0.3193722665309906, 0.13408170640468597, 0.03862061724066734, -0.37106990814208984, -0.8932170271873474, 0.8383562564849854, 0.44191867113113403, -0.11852650344371796, 0.777800977230072, -0.87388014793396, -0.5143542289733887, 0.28710657358169556, -0.9170469641685486, -0.14271561801433563, 0.6390766501426697, -0.9007447957992554, -0.7107937335968018, 0.4314071536064148, -0.9466371536254883, 0.35699400305747986, -0.6261778473854065, -0.7344452142715454, -0.9033727645874023, -0.004461206495761871, -0.012987271882593632, 0.2249690592288971, 0.9269436597824097, 0.3534984886646271, -0.42266109585762024, 0.3817862570285797, -0.2874436676502228, 0.9572613835334778, 0.04040929302573204, -0.3236972689628601, 0.10816607624292374, -0.46236541867256165, -0.2579898536205292, 0.14164091646671295, -0.0861968919634819, -0.6247746348381042, -0.06900019198656082, 0.8515129685401917, 0.9113270044326782, -0.2523232102394104, -0.041648343205451965]"
:dragon_face:,"[-0.240657240152359, 0.4986640214920044, 0.05305023863911629, -0.4685650169849396, -0.6020628809928894, -0.03776567056775093, 0.2535121440887451, 0.3792014718055725, 0.6053012609481812, -0.6405931115150452, -0.699510395526886, 0.7178382277488708, 0.5862041711807251, 0.376442551612854, 0.5039283633232117, -0.1430133730173111, 0.7999683618545532, 0.3147842288017273, -0.07195102423429489, 0.7223256826400757, -0.35634294152259827, -0.5045029520988464, 0.5611677765846252, 0.14024506509304047, -0.19689832627773285, 0.62663733959198, -0.4222978353500366, 0.7621726393699646, -0.4196142852306366, -0.4281993508338928, 0.8254712820053101, 0.334465891122818, -0.7985095977783203, 0.7873995304107666, -0.14249394834041595, -0.9610000252723694, 0.9494549036026001, 0.3775781989097595, -0.9236240983009338, 0.39759472012519836, 0.536863386631012, 0.8377125859260559, 0.9122443795204163, -0.5625584721565247, -0.8196879625320435, -0.5202102661132812, 0.9183812141418457, 0.15586403012275696, 0.7024843692779541, 0.3449237644672394]"
:keycap_7:,"[0.7854812741279602, -0.21070946753025055, -0.7463676333427429, -0.9157532453536987, 0.81768798828125, -0.14969488978385925, -0.0051615177653729916, -0.39976078271865845, -0.832743227481842, -0.45169737935066223, -0.08729449659585953, 0.2880174517631531, -0.5878236293792725, -0.8886457681655884, 0.6836147904396057, 0.23426851630210876, -0.4119735360145569, 0.7146876454353333, 0.5669061541557312, -0.017304738983511925, -0.998702883720398, 0.06239638477563858, 0.7062637209892273, -0.5969608426094055, -0.3611736595630646, -0.3127842843532562, -0.5464138984680176, 0.5136831402778625, 0.05153922364115715, 0.7347943186759949, 0.07998527586460114, -0.6041783094406128, 0.06873147189617157, 0.9911183714866638, -0.35414060950279236, -0.5800989270210266, 0.7339156270027161, 0.5887000560760498, -0.1182941421866417, 0.6913530230522156, 0.44693300127983093, 0.6844522953033447, -0.4188356101512909, 0.03174877166748047, 0.13917763531208038, 0.8781608939170837, 0.186907559633255, 0.43738436698913574, -0.15307261049747467, 0.7218801975250244]"
:cte_divoire:,"[-0.7797284722328186, -0.47746801376342773, 0.7508987784385681, -0.26914694905281067, 0.5670080184936523, 0.4497857391834259, 0.4381764531135559, 0.9493447542190552, -0.3601914644241333, -0.9109009504318237, 0.3672909140586853, 0.21142540872097015, 0.6176344752311707, -0.024100201204419136, -0.7884337902069092, 0.36312437057495117, 0.8783899545669556, 0.6183778643608093, 0.37809231877326965, -0.9688305854797363, -0.214405819773674, 0.449005126953125, 0.5936250686645508, 0.781326413154602, -0.17692004144191742, 0.3390723466873169, -0.7537060379981995, -0.6246855854988098, 0.0862034484744072, -0.40970197319984436, 0.4439672827720642, 0.03958164155483246, -0.56605064868927, -0.10403816401958466, 0.9479653239250183, 0.2590312063694, 0.46750789880752563, -0.871680498123169, -0.9045727849006653, -0.015136821195483208, -0.35528993606567383, -0.3536665439605713, -0.03567276895046234, -0.3034229874610901, -0.9480382800102234, -0.8387163281440735, 0.05421837419271469, -0.6973803043365479, -0.30574271082878113, -0.584526002407074]"
:avocado:,"[-0.5827125906944275, 0.4329962432384491, 0.8339858651161194, -0.2173473834991455, -0.751911997795105, 0.12770451605319977, -0.4861866533756256, 0.2747803330421448, 0.20695006847381592, -0.6296746134757996, -0.5075333118438721, -0.0644972026348114, 0.006771835498511791, 0.898264467716217, 0.9415245652198792, -0.8582162857055664, 0.7681077122688293, -0.20394380390644073, -0.6048886179924011, -0.8408997654914856, 0.5552230477333069, 0.863379180431366, 0.7644805908203125, 0.6046648025512695, 0.645839512348175, 0.05948387458920479, -0.2946888506412506, 0.033679693937301636, 0.3796093463897705, 0.0014192467788234353, 0.050702039152383804, 0.784733235836029, -0.3206840455532074, 0.9649929404258728, -0.9182678461074829, 0.8899645805358887, 0.44142773747444153, -0.4402022659778595, -0.0064729563891887665, 0.10247787088155746, -0.6716672778129578, 0.1368609070777893, -0.8793478012084961, -0.1025187075138092, -0.8180193901062012, 0.8085159063339233, 0.25687575340270996, 0.5949600338935852, -0.5821362137794495, -0.3974420428276062]"
:baby_angel:,"[0.1658105105161667, -0.23148460686206818, -0.8552508354187012, 0.3090932071208954, 0.2696090340614319, 0.24052943289279938, 0.5267824530601501, -0.5151965022087097, -0.8529669046401978, 0.9424750208854675, -0.009066089056432247, -0.704776406288147, -0.3639983534812927, -0.2752089202404022, 0.45065802335739136, 0.9975727796554565, 0.6135823726654053, -0.9841294288635254, -0.8329607248306274, 0.5674603581428528, -0.2678857743740082, 0.33963191509246826, 0.7319496273994446, -0.2473974972963333, 0.288964182138443, -0.8007892966270447, -0.9901618361473083, 0.9870860576629639, -0.15893371403217316, -0.4079781174659729, -0.8173134922981262, -0.22903181612491608, -0.8622181415557861, -0.5092212557792664, -0.06768359988927841, -0.05252210795879364, -0.012670771218836308, 0.8907550573348999, 0.713954746723175, -0.7317863702774048, -0.07027827203273773, 0.7605324387550354, -0.7291632294654846, 0.9335074424743652, 0.7969422340393066, -0.813017725944519, 0.4848785102367401, 0.2872140109539032, -0.6082776784896851, 0.8056501150131226]"
:face_vomiting:,"[0.25102853775024414, 0.08262524753808975, 0.5610607266426086, -0.6694056987762451, -0.9549155235290527, -0.8410075902938843, 0.7731454968452454, 0.986649215221405, 0.4053967297077179, -0.4169759750366211, -0.3295803368091583, 0.23147723078727722, 0.8303906917572021, -0.8433910608291626, 0.08831673860549927, 0.7038507461547852, 0.7393708825111389, 0.14425282180309296, 0.004168579820543528, -0.8439306616783142, -0.15320342779159546, -0.5037594437599182, 0.6119029521942139, 0.5707948803901672, -0.015564736910164356, -0.6299989819526672, -0.8039371967315674, -0.3845004737377167, 0.8676592111587524, -0.5999653935432434, -0.6284292936325073, 0.9805135130882263, 0.9607787728309631, -0.011004846543073654, -0.7483002543449402, 0.5987602472305298, -0.7876795530319214, 0.2761954367160797, 0.2688473165035248, -0.536587655544281, -0.5074505805969238, -0.6694588661193848, 0.22823284566402435, 0.08129647374153137, -0.8686846494674683, -0.656282901763916, -0.2239619940519333, -0.1491885781288147, -0.8483983874320984, -0.19575287401676178]"
:woozy_face:,"[-0.15464234352111816, -0.19175492227077484, 0.5257905721664429, -0.23885032534599304, -0.9743178486824036, 0.7674800753593445, -0.9564248323440552, 0.5755296945571899, 0.005934142507612705, 0.8360109329223633, 0.8229561448097229, -0.5191134214401245, -0.06277710199356079, 0.7199521660804749, 0.4984776973724365, 0.15353713929653168, -0.1708996444940567, -0.37386247515678406, 0.9577613472938538, 0.46090051531791687, 0.4624961316585541, -0.6223632097244263, -0.2234542965888977, 0.09876064211130142, -0.6676159501075745, 0.4515105187892914, -0.13483686745166779, -0.36006420850753784, -0.6893957853317261, -0.9395560622215271, 0.8153752684593201, -0.3791472911834717, 0.36816975474357605, -0.31990379095077515, 0.7802862524986267, -0.05376952141523361, -0.2668001353740692, 0.9767422080039978, -0.13257646560668945, 0.6113179326057434, 0.10842178016901016, -0.5544069409370422, 0.2267337441444397, -0.05784841626882553, 0.9017394781112671, -0.46628326177597046, -0.44547218084335327, 0.3269140422344208, 0.47539472579956055, -0.9160529971122742]"
:man_red_hair:,"[0.2290148138999939, -0.033093567937612534, -0.9453834295272827, -0.8031748533248901, -0.645774781703949, -0.2489219605922699, 0.5285300016403198, -0.5959578156471252, 0.20391374826431274, 0.9120025634765625, 0.45140013098716736, 0.4076826870441437, -0.792890727519989, -0.9716649055480957, 0.3369581699371338, 0.09719550609588623, 0.39478081464767456, 0.5806145668029785, 0.20094066858291626, -0.22034452855587006, 0.06929061561822891, -0.6172254085540771, -0.6287287473678589, 0.6890844702720642, -0.6368411183357239, 0.08185862004756927, 0.6895244121551514, -0.7036681771278381, 0.8603308200836182, -0.5036389231681824, 0.3969447910785675, 0.7447320222854614, -0.7893780469894409, -0.7118626832962036, 0.17194952070713043, 0.12573255598545074, -0.4828640818595886, 0.383102148771286, 0.15664932131767273, 0.3782137334346771, 0.6139382123947144, 0.09885526448488235, -0.678230881690979, -0.1906079202890396, 0.6948933005332947, 0.13123898208141327, -0.8942724466323853, 0.2288539707660675, -0.3706565499305725, 0.37370622158050537]"
:man_bowing:,"[-0.8640490770339966, 0.03511016070842743, 0.39578112959861755, -0.784203052520752, -0.5571402907371521, 0.5205093622207642, -0.7524348497390747, -0.3899052143096924, -0.2784445285797119, 0.6338419914245605, -0.6278904676437378, 0.6987216472625732, 0.3421173691749573, 0.378009557723999, 0.09350089728832245, 0.6401231288909912, 0.5667927861213684, -0.7039761543273926, -0.9561697840690613, -0.2049914449453354, -0.8292368054389954, 0.3810880780220032, -0.6891528964042664, 0.7050462961196899, 0.9781825542449951, -0.9319950938224792, 0.148803249001503, 0.053608037531375885, -0.8511943221092224, -0.3241637647151947, -0.7870767712593079, 0.618046224117279, -0.9633822441101074, -0.16675150394439697, -0.07631836086511612, 0.12150850147008896, 0.3045426309108734, 0.00528984097763896, 0.29119476675987244, -0.7440246343612671, 0.8647859692573547, -0.13421353697776794, 0.34817108511924744, 0.4823671579360962, -0.07582154870033264, 0.0963263064622879, 0.08651701360940933, -0.7001199126243591, 0.44387730956077576, -0.9494389891624451]"
:green_salad:,"[0.6827138662338257, -0.32186299562454224, 0.6852311491966248, 0.8072772026062012, 0.7656266093254089, 0.8786666393280029, -0.23200976848602295, 0.6445907950401306, -0.5062368512153625, -0.0915549248456955, 0.9392930865287781, 0.9213079214096069, 0.6852747797966003, -0.16262918710708618, 0.3630966544151306, -0.49495729804039, -0.2358594834804535, -0.43552663922309875, -0.6433087587356567, 0.6371322870254517, -0.605574369430542, 0.11770360171794891, -0.7844581007957458, 0.8492828607559204, 0.9379852414131165, 0.681852400302887, -0.3506954312324524, 0.04166506603360176, -0.20558388531208038, -0.34383049607276917, 0.4496396780014038, -0.011026042513549328, 0.9323649406433105, 0.8835850954055786, 0.2818329632282257, -0.10396353900432587, 0.5230429768562317, -0.10443542152643204, -0.0873306542634964, -0.1789560317993164, 0.20073302090168, 0.11334752291440964, -0.41050785779953003, -0.7624825239181519, -0.05561140179634094, 0.13956229388713837, 0.5766164064407349, 0.07139258086681366, -0.5658271908760071, -0.10390806198120117]"
:trophy:,"[0.43372657895088196, 0.52548748254776, 0.3717348873615265, 0.3801889419555664, -0.7347797751426697, -0.18470871448516846, 0.2571307122707367, 0.9327763319015503, -0.9230878949165344, 0.9087513089179993, 0.4342126250267029, -0.6585832834243774, -0.8058488368988037, 0.575998067855835, -0.9801413416862488, 0.2355751395225525, -0.34902751445770264, -0.34701114892959595, -0.8007029294967651, -0.8502976298332214, -0.7479828596115112, -0.2774507701396942, 0.506048858165741, 0.0645412877202034, -0.8000479340553284, -0.6644307374954224, 0.5339525938034058, 0.8467527031898499, -0.7138795852661133, -0.7940160036087036, 0.4303756654262543, 0.3744877278804779, -0.35655677318573, -0.5701429843902588, 0.2378760576248169, 0.7418161630630493, 0.2947830557823181, -0.04367939382791519, -0.340053528547287, 0.9606753587722778, -0.31400975584983826, 0.7301993370056152, -0.7520111799240112, 0.1895153671503067, -0.4210219383239746, 0.9326854348182678, 0.3645259737968445, 0.010416467674076557, 0.5842059254646301, 0.4808817207813263]"
:cigarette:,"[-0.1766451746225357, 0.9937096834182739, -0.8106922507286072, -0.6366626024246216, -0.3246210217475891, 0.683074951171875, 0.4216636121273041, -0.42942750453948975, -0.969330370426178, -0.5304511189460754, -0.791496753692627, -0.16436098515987396, -0.17856423556804657, 0.6488869786262512, 0.8122615218162537, -0.8934844136238098, -0.5373073816299438, 0.4619331657886505, -0.20129449665546417, 0.35765233635902405, -0.8226897120475769, 0.6384477019309998, 0.11099276691675186, 0.35967546701431274, 0.7031605839729309, -0.45122185349464417, 0.593364953994751, -0.8495516777038574, 0.2628026008605957, 0.06370159238576889, -0.30035170912742615, 0.1912287175655365, 0.7065448760986328, 0.36847323179244995, 0.43014049530029297, -0.13477812707424164, -0.10220655798912048, 0.40146201848983765, 0.14306335151195526, 0.2103579342365265, -0.5357480645179749, -0.9292207360267639, 0.5158367156982422, 0.9757208228111267, 0.30235376954078674, 0.9634288549423218, -0.16145144402980804, -0.9584159255027771, 0.6723576188087463, -0.15374061465263367]"
:potted_plant:,"[0.5378946661949158, -0.5720926523208618, 0.06967103481292725, -0.12673871219158173, 0.9438758492469788, 0.46107497811317444, -0.4968745708465576, -0.6426801681518555, -0.05994034931063652, -0.37455230951309204, 0.036476295441389084, 0.046318016946315765, -0.8202571868896484, -0.5741972327232361, -0.1953531950712204, -0.6399918794631958, 0.3637402057647705, -0.5178021788597107, 0.5355128049850464, -0.5467089414596558, 0.202565997838974, -0.48010942339897156, 0.002853579120710492, -0.3307695686817169, 0.9656379222869873, -0.3767978250980377, 0.6213725805282593, -0.11853743344545364, -0.5859870910644531, -0.8807749152183533, 0.4243723750114441, 0.8515323400497437, 0.34172505140304565, -0.11754219233989716, -0.378020703792572, -0.8379801511764526, -0.6546041965484619, -0.06607698649168015, 0.3702782094478607, -0.8136277198791504, -0.5565361976623535, -0.34941044449806213, 0.8469758033752441, 0.13871584832668304, -0.25060129165649414, -0.20418354868888855, -0.5681363344192505, 0.22910453379154205, 0.16679571568965912, 0.8832281827926636]"
:man_medium-light_skin_tone_red_hair:,"[0.2588150203227997, -0.0557929202914238, -0.6430693864822388, -0.9224057793617249, 0.8080196380615234, -0.2226669043302536, 0.7326298952102661, -0.9175664186477661, -0.5260077118873596, 0.8767487406730652, 0.5918170213699341, -0.2922126352787018, -0.3108750879764557, -0.04683395102620125, 0.7049595713615417, 0.8718341588973999, 0.8568831086158752, -0.3458000123500824, -0.5012247562408447, -0.29857054352760315, -0.5809083580970764, 0.8794538974761963, -0.9195560216903687, 0.1260686069726944, 0.10949060320854187, -0.2034837156534195, -0.346945583820343, 0.004719156306236982, 0.04781576618552208, 0.5772580504417419, 0.2711048424243927, -0.4203168451786041, 0.08597036451101303, 0.8912277817726135, 0.6825135946273804, 0.19238436222076416, 0.7850385904312134, 0.7488920092582703, 0.19709409773349762, -0.5213958024978638, -0.3220617175102234, 0.34648987650871277, 0.5748599171638489, 0.9841271042823792, 0.5284938216209412, -0.7310975790023804, -0.2887364327907562, 0.09862913191318512, 0.91496342420578, -0.616945743560791]"
:turtle:,"[0.08598969876766205, -0.879143476486206, -0.5530282855033875, 0.02326466515660286, 0.6368642449378967, -0.9299338459968567, 0.8443389534950256, -0.707589864730835, 0.4350833594799042, -0.39068299531936646, -0.09127212315797806, 0.6230511665344238, 0.3913244307041168, 0.6296728849411011, -0.3211987018585205, 0.8098029494285583, 0.5295318961143494, -0.9980036020278931, 0.509313702583313, 0.49718430638313293, 0.41161179542541504, -0.26832887530326843, -0.2959296405315399, 0.8598624467849731, 0.9714605808258057, 0.5930073261260986, 0.8240111470222473, 0.31935805082321167, -0.6723412275314331, 0.5368889570236206, 0.6532353162765503, 0.5389654040336609, 0.7025102376937866, -0.3219343423843384, -0.23137903213500977, 0.5646616816520691, 0.09772703051567078, 0.8326248526573181, -0.39656341075897217, 0.8772125244140625, -0.02100144326686859, -0.5254536271095276, -0.0544738695025444, 0.18522889912128448, 0.7373702526092529, 0.345714271068573, -0.16553136706352234, -0.10368825495243073, -0.6067104935646057, -0.6626131534576416]"
:green_apple:,"[-0.22994937002658844, 0.9398171901702881, -0.2689274251461029, -0.2039366066455841, 0.9098150134086609, 0.935598611831665, 0.979133665561676, -0.6402947902679443, 0.6529232859611511, -0.5922471880912781, -0.6276994943618774, -0.23374493420124054, 0.20275844633579254, 0.9639179706573486, -0.2802494764328003, 0.9228389263153076, -0.1867017149925232, -0.12264806777238846, 0.0879448652267456, 0.7247233390808105, -0.7870654463768005, 0.30088329315185547, -0.9666278958320618, -0.3567145764827728, -0.8449113368988037, 0.7140384316444397, 0.5955401062965393, -0.49593842029571533, 0.07587452977895737, -0.6559225916862488, -0.46808651089668274, -0.4165421426296234, -0.5754778385162354, -0.49476513266563416, -0.3610755205154419, 0.7048794627189636, -0.794877290725708, 0.9263163208961487, 0.15886737406253815, -0.29444146156311035, -0.297707736492157, -0.791528582572937, 0.3202745020389557, 0.3711475729942322, -0.9720465540885925, 0.30425241589546204, 0.7184675931930542, 0.7853882908821106, -0.3704218864440918, -0.9972552061080933]"
:end_arrow:,"[0.13701730966567993, -0.7273833155632019, -0.5043613314628601, -0.03301888331770897, -0.07478208094835281, -0.37504151463508606, -0.33220064640045166, 0.20538803935050964, 0.6324675679206848, -0.15001274645328522, -0.2115030139684677, 0.5652597546577454, -0.6078016757965088, 0.7720690369606018, 0.32641544938087463, 0.19428177177906036, -0.5764577388763428, -0.9705994725227356, -0.2625606954097748, 0.36218520998954773, 0.9423237442970276, 0.8808602690696716, -0.15816041827201843, 0.03797145187854767, 0.2289183884859085, 0.4387824833393097, -0.06248408928513527, 0.9400510191917419, 0.016753198578953743, 0.07953757047653198, 0.6520482897758484, -0.5158130526542664, -0.6711335182189941, 0.374682754278183, 0.7247589230537415, -0.05139106139540672, 0.0677374079823494, -0.6377063393592834, 0.36257219314575195, 0.32607150077819824, 0.503080427646637, -0.34677451848983765, -0.7359277606010437, 0.7087150812149048, -0.9917503595352173, -0.867316484451294, 0.021337473765015602, 0.21483856439590454, -0.38309571146965027, -0.8548031449317932]"
:potato:,"[-0.14406521618366241, -0.6319566369056702, 0.8121123909950256, -0.11276578158140182, -0.504514753818512, 0.053934503346681595, -0.9050414562225342, -0.03002079762518406, -0.24118612706661224, 0.787550151348114, 0.27414268255233765, 0.15416330099105835, 0.3055354952812195, -0.48589280247688293, 0.7340127229690552, -0.8280113935470581, 0.09473887830972672, -0.5421112179756165, 0.9122430086135864, -0.5382290482521057, 0.12579502165317535, -0.6918078660964966, 0.9439783096313477, -0.06732109934091568, 0.47173136472702026, 0.4194920063018799, -0.1119828149676323, 0.21830332279205322, 0.17551285028457642, -0.9688993096351624, -0.11305241286754608, 0.2755882441997528, 0.473078191280365, -0.31882208585739136, -0.9794884920120239, 0.9672051072120667, -0.5457776784896851, 0.4837651252746582, 0.3669259548187256, 0.3575805723667145, -0.07039237767457962, -0.43534472584724426, -0.788131594657898, 0.45303744077682495, -0.361264169216156, 0.6111982464790344, -0.5151476263999939, 0.3613513112068176, 0.13749051094055176, -0.4696682095527649]"
:clinking_beer_mugs:,"[0.3997496962547302, -0.7627279162406921, 0.09759073704481125, -0.2648550570011139, 0.20454666018486023, -0.09164072573184967, 0.3414326310157776, -0.4648776650428772, -0.2446470707654953, 0.7110564112663269, -0.9940852522850037, -0.7607989311218262, 0.7140467166900635, -0.21334747970104218, 0.8804069757461548, -0.09862919896841049, -0.24971191585063934, -0.7867956757545471, -0.3028046786785126, 0.1594865918159485, -0.9007357358932495, -0.4480610489845276, -0.19264911115169525, 0.19659757614135742, -0.7948867082595825, 0.30335718393325806, -0.31692633032798767, 0.25811925530433655, 0.168363556265831, -0.5300525426864624, 0.17789320647716522, 0.6812041401863098, 0.3535282611846924, 0.6570751667022705, -0.0414130873978138, 0.71793532371521, -0.11015872657299042, -0.9136865735054016, -0.5570940375328064, 0.29035231471061707, 0.1270751655101776, 0.5203377604484558, 0.52657151222229, -0.010885080322623253, 0.6425517201423645, 0.6082845330238342, -0.37462514638900757, 0.07246679812669754, 0.6094807386398315, -0.3051028549671173]"
:beer_mug:,"[-0.08002585172653198, 0.42089998722076416, -0.8786729574203491, -0.06437195837497711, -0.1388711780309677, -0.8065361976623535, -0.6973987817764282, -0.960037887096405, 0.20399034023284912, 0.7728264331817627, 0.197082057595253, -0.37572184205055237, -0.8794025182723999, 0.2689972519874573, 0.297664612531662, -0.631431519985199, 0.25408485531806946, -0.9606592059135437, 0.800998866558075, 0.32299143075942993, -0.6068412661552429, 0.2626653015613556, -0.48514875769615173, -0.8967533111572266, 0.29671430587768555, -0.6680629849433899, 0.7619559168815613, -0.15505152940750122, 0.001992173958569765, -0.11693575233221054, 0.354104608297348, 0.680830180644989, -0.6014285683631897, 0.2770444452762604, 0.19745522737503052, 0.07865636795759201, 0.6376883387565613, -0.8058537840843201, 0.08899535238742828, 0.4645557105541229, 0.47966665029525757, -0.7649909257888794, -0.24801070988178253, 0.9979996681213379, -0.3438636064529419, -0.049135901033878326, -0.2639407217502594, 0.4693816304206848, -0.16432876884937286, 0.1286422461271286]"
:india:,"[-0.3277709484100342, -0.5258584022521973, 0.08982565999031067, 0.3511216640472412, 0.9435813426971436, 0.2609061896800995, 0.5557228326797485, 0.6436563730239868, -0.16981863975524902, 0.9659420251846313, -0.41476213932037354, -0.9771196842193604, 0.32624804973602295, -0.7398736476898193, -0.8540581464767456, -0.05400509387254715, 0.6212064027786255, -0.9751412868499756, -0.9839816093444824, 0.4400962293148041, 0.29779183864593506, -0.7251344919204712, 0.013094679452478886, -0.10157192498445511, 0.9333884716033936, -0.9494432806968689, 0.2695341110229492, -0.623361349105835, 0.13004224002361298, -0.7175400257110596, 0.09471392631530762, -0.9729669094085693, 0.23403583467006683, 0.8415287733078003, 0.936639666557312, 0.2749791145324707, 0.48631367087364197, 0.0799260213971138, -0.3996768295764923, 0.7928038239479065, 0.8897899389266968, -0.07580903172492981, 0.0025047685485333204, 0.694392204284668, -0.09314071387052536, 0.15969429910182953, 0.4120185375213623, -0.009870004840195179, -0.7631011009216309, -0.40637797117233276]"
:shamrock:,"[0.1449294537305832, 0.22614778578281403, -0.5342345833778381, -0.9929798245429993, -0.25254717469215393, -0.31329748034477234, 0.827944815158844, 0.30555811524391174, 0.1804283708333969, -0.45963168144226074, 0.09742718935012817, -0.9986982345581055, -0.038737788796424866, -0.04465591907501221, 0.9352859258651733, -0.08653528243303299, -0.6599512100219727, -0.6595034003257751, 0.1735081970691681, 0.7032479047775269, 0.19550170004367828, 0.02499568834900856, -0.8455148935317993, 0.32446274161338806, 0.8815362453460693, -0.42878568172454834, 0.4570208787918091, -0.9649417996406555, 0.6404542326927185, -0.5105868577957153, 0.09596648067235947, -0.15838558971881866, -0.07647419720888138, -0.2333541363477707, -0.9141295552253723, 0.29138249158859253, -0.3529958426952362, 0.7612293362617493, 0.018256304785609245, 0.6380171775817871, 0.6252357959747314, 0.7919391989707947, -0.7464287281036377, 0.8672071695327759, -0.34680071473121643, 0.22476008534431458, -0.3636719584465027, -0.9214091300964355, -0.9619007110595703, 0.26154422760009766]"
:label:,"[0.9041479825973511, -0.11402984708547592, -0.09047321230173111, 0.9269875884056091, 0.6215313076972961, 0.005921496544033289, 0.5197514891624451, 0.8908542990684509, 0.4617995023727417, -0.9769397377967834, 0.33248934149742126, -0.10115371644496918, -0.49860817193984985, -0.991948127746582, 0.811241865158081, 0.3860989809036255, -0.27378085255622864, -0.6548529267311096, -0.31505921483039856, -0.27638134360313416, 0.14644305408000946, -0.158548042178154, 0.778602123260498, -0.6133120059967041, -0.8659241795539856, -0.3668443560600281, 0.6039373278617859, 0.5436586737632751, 0.18021416664123535, -0.42039406299591064, -0.5468981862068176, -0.703758180141449, 0.31942999362945557, 0.10032103955745697, -0.8702821135520935, -0.10142990201711655, 0.646286129951477, 0.5414046049118042, 0.8540797829627991, 0.9501581788063049, 0.8118466138839722, -0.14022614061832428, -0.4112938940525055, 0.06701508909463882, 0.022983890026807785, 0.22283729910850525, 0.7567575573921204, 0.11920265853404999, 0.3042331039905548, 0.6355899572372437]"
:man_dancing_medium_skin_tone:,"[-0.28471601009368896, -0.5547463297843933, 0.28451719880104065, 0.9776517748832703, 0.2112603485584259, -0.45257699489593506, -0.2186889797449112, 0.671718955039978, 0.6999664902687073, 0.6930877566337585, 0.55469810962677, 0.7037447094917297, 0.881774365901947, 0.6871790289878845, 0.8717108964920044, 0.31703677773475647, -0.30802589654922485, -0.36408093571662903, 0.1765868216753006, 0.8119940757751465, 0.7654192447662354, -0.7061110138893127, -0.6811832785606384, -0.8814699649810791, 0.8961446285247803, -0.7706856727600098, -0.326891154050827, 0.29113253951072693, -0.7164283394813538, -0.7466157078742981, -0.46275126934051514, 0.33089303970336914, 0.12894420325756073, -0.8126250505447388, -0.9939265251159668, 0.7376853823661804, -0.8128611445426941, -0.3666445314884186, 0.8215033411979675, 0.8584103584289551, 0.9364724159240723, -0.04797210916876793, 0.6131888628005981, -0.43851304054260254, 0.6112443208694458, 0.264993280172348, -0.32160311937332153, 0.7298728823661804, 0.021685829386115074, -0.3545675277709961]"
:bookmark:,"[0.5326999425888062, 0.7130000591278076, 0.7354923486709595, -0.6399393677711487, 0.6013177633285522, 0.7279438376426697, 0.6008814573287964, 0.34693723917007446, -0.6350122094154358, 0.7589472532272339, 0.7242162823677063, -0.4735601544380188, -0.32020217180252075, 0.42619675397872925, 0.27076974511146545, 0.7275112867355347, -0.8538958430290222, 0.707283079624176, -0.7631862163543701, 0.9366297721862793, -0.6363615989685059, -0.6529744863510132, 0.20437632501125336, 0.8068593740463257, -0.3066938817501068, -0.10899163782596588, -0.9051291346549988, -0.07942347973585129, 0.8264308571815491, 0.7456643581390381, 0.6871572136878967, -0.10953683406114578, 0.9102402329444885, 0.06293986737728119, -0.6117634773254395, -0.5155952572822571, 0.8722537755966187, 0.6942920684814453, 0.7065929770469666, -0.29467958211898804, 0.9709310531616211, -0.612115204334259, 0.020068785175681114, -0.5048592686653137, -0.8168840408325195, -0.9888457655906677, 0.9068346619606018, -0.39970964193344116, 0.8226906657218933, 0.8268709182739258]"
