Emoji,Embedding
:airplane_departure:,"[0.15422338247299194, 0.04693759232759476, -0.8911483883857727, 0.013894732110202312, -0.6588935256004333, 0.301037073135376, -0.2175735980272293, -0.8898696899414062, -0.7662950158119202, 0.13450704514980316, 0.9811816215515137, -0.021134482696652412, 0.5526893734931946, 0.5225488543510437, 0.8555123805999756, 0.7141657471656799, 0.9560202956199646, 0.7219224572181702, 0.9807670712471008, -0.12529337406158447, -0.6548399925231934, 0.46408313512802124, -0.03545399010181427, 0.3480200469493866, -0.35624343156814575, -0.6553117632865906, 0.021920716390013695, 0.3446311950683594, 0.6440724730491638, -0.7456732392311096, 0.5841463208198547, -0.6265742182731628, 0.6086545586585999, 0.36254212260246277, 0.19878171384334564, 0.23518997430801392, -0.2651751935482025, 0.9776557087898254, -0.48458626866340637, -0.5218341946601868, -0.2666303515434265, 0.039087552577257156, -0.8088356852531433, -0.7219715714454651, -0.14789637923240662, -0.7856477499008179, -0.3523271679878235, -0.9375558495521545, 0.5161121487617493, 0.28935447335243225]"
:diving_mask:,"[0.0029370179399847984, -0.8618888258934021, 0.8712738752365112, -0.3049163818359375, 0.4433674216270447, -0.5329473614692688, -0.5295963287353516, -0.7371426820755005, 0.3377443552017212, -0.7736762166023254, 0.6755130887031555, -0.5038067698478699, 0.9281827211380005, -0.1977015882730484, 0.4446150064468384, 0.7655672430992126, 0.8383891582489014, -0.21781906485557556, 0.5594744086265564, 0.6256937980651855, -0.1355680376291275, -0.869060754776001, -0.29503291845321655, -0.580195426940918, -0.5976787209510803, 0.08194028586149216, 0.08219441026449203, -0.5626699924468994, -0.7246323227882385, 0.5997692942619324, -0.24208521842956543, -0.3993344306945801, 0.30433887243270874, -0.16088460385799408, -0.5106228590011597, 0.49096664786338806, 0.21136030554771423, 0.5292143225669861, -0.4468037784099579, 0.1453757882118225, -0.5424140095710754, 0.7118139266967773, 0.23645900189876556, -0.6451192498207092, 0.5415222644805908, -0.48530030250549316, 0.684504508972168, -0.1372060924768448, 0.5339356064796448, 0.8900363445281982]"
:man_surfing:,"[0.8001068234443665, -0.1296907216310501, 0.22132828831672668, 0.4288412630558014, 0.72243732213974, 0.6843786239624023, 0.05132758617401123, 0.3539961576461792, -0.6126583814620972, 0.813903272151947, -0.9715268611907959, 0.745998203754425, 0.14180611073970795, 0.5660183429718018, 0.8746557235717773, -0.8242052793502808, 0.4224069118499756, -0.26992857456207275, 0.1735963672399521, 0.42792758345603943, -0.5994786620140076, -0.21668055653572083, -0.5678558945655823, 0.5702832937240601, 0.07026074826717377, -0.21512660384178162, 0.002519539324566722, -0.617397665977478, -0.8732684254646301, -0.9820841550827026, 0.9420918822288513, -0.07017210870981216, -0.44303324818611145, -0.9743877649307251, -0.46986788511276245, -0.5878073573112488, 0.12505467236042023, -0.6339231729507446, -0.13384056091308594, -0.0841497927904129, -0.546994149684906, -0.06818773597478867, 0.08859645575284958, 0.18963930010795593, -0.2888353765010834, -0.7896904945373535, -0.5801147222518921, 0.5699501037597656, -0.15883761644363403, 0.019754869863390923]"
:couple_with_heart:,"[0.08633751422166824, 0.8633804321289062, 0.075469009578228, -0.7084347605705261, -0.3281627595424652, 0.8025758266448975, -0.63161301612854, 0.42845070362091064, -0.9398638606071472, -0.7046859860420227, -0.15352794528007507, 0.630399763584137, -0.5270281434059143, 0.6691871881484985, 0.19036658108234406, -0.8434277176856995, -0.1614747941493988, -0.0878356397151947, -0.34821248054504395, -0.13356192409992218, 0.9825407266616821, -0.9683594107627869, -0.23858852684497833, 0.706504225730896, -0.6656848788261414, -0.3909775912761688, 0.03795281797647476, 0.08754421770572662, -0.7183482646942139, -0.8364126682281494, -0.9209473133087158, -0.0609268844127655, -0.5479524731636047, -0.7946969866752625, -0.3420734405517578, -0.8829615116119385, -0.947648823261261, -0.7699319124221802, 0.3846938908100128, 0.9118872880935669, 0.5498795509338379, -0.21685919165611267, -0.7678033113479614, 0.20858030021190643, -0.5825170278549194, -0.40432241559028625, -0.6296103000640869, -0.5615196228027344, 0.7057977318763733, -0.6926090121269226]"
:deciduous_tree:,"[0.44714853167533875, 0.10120660811662674, 0.289359450340271, 0.714563250541687, 0.5158404111862183, 0.740516722202301, 0.458601713180542, -0.20086689293384552, -0.42285212874412537, -0.3747420907020569, 0.9801889061927795, 0.6283153891563416, -0.7243130207061768, 0.23489858210086823, 0.23932217061519623, -0.3385050296783447, 0.7866110801696777, 0.8607338070869446, -0.7487013936042786, -0.8802898526191711, -0.5600565671920776, -0.8008569478988647, -0.8898383975028992, 0.9578235745429993, 0.8349515199661255, -0.6680442094802856, -0.6037192344665527, -0.5129937529563904, 0.860900342464447, 0.11435191333293915, -0.25524452328681946, -0.19287222623825073, 0.5809270739555359, -0.40129736065864563, -0.6679320931434631, -0.6372578144073486, -0.6313244700431824, 0.6103091239929199, -0.6047495007514954, 0.445425808429718, 0.9614730477333069, -0.3773123323917389, -0.7646700143814087, 0.20979434251785278, -0.4063715934753418, -0.5328851938247681, 0.062871053814888, 0.8190876841545105, -0.30121058225631714, -0.30766749382019043]"
:parrot:,"[-0.9612846374511719, -0.6229649186134338, 0.5358514189720154, -0.48240265250205994, 0.21831242740154266, -0.8194901943206787, -0.11573867499828339, -0.9803225994110107, -0.325547993183136, -0.7171187400817871, -0.8786717653274536, -0.01847250573337078, -0.9283485412597656, 0.3945605456829071, 0.9474411010742188, -0.8792746067047119, -0.6579446792602539, -0.7455809116363525, 0.18245317041873932, -0.3895868957042694, -0.46654534339904785, -0.768604040145874, -0.24501807987689972, -0.2036646157503128, -0.15956850349903107, -0.6253448724746704, 0.9460523724555969, 0.9166249632835388, 0.49973592162132263, -0.7785974740982056, 0.9826326966285706, -0.8403846621513367, -0.33192557096481323, 0.542333722114563, -0.5603432059288025, 0.2739903926849365, -0.9575098156929016, -0.18020528554916382, 0.24602176249027252, -0.8117196559906006, 0.1230669692158699, 0.5413742065429688, 0.6086633801460266, 0.7605913281440735, 0.4185037314891815, 0.341922402381897, 0.14090761542320251, 0.3412322998046875, 0.003194888588041067, 0.8874491453170776]"
:bird:,"[-0.39788928627967834, 0.7033957839012146, 0.3762580156326294, -0.1199825331568718, 0.7223336696624756, 0.14525525271892548, -0.171748086810112, -0.3756359815597534, 0.3270189166069031, -0.8545133471488953, 0.08542042970657349, -0.815804123878479, -0.08260132372379303, -0.14473070204257965, 0.6742316484451294, 0.25153210759162903, 0.9515028595924377, 0.26843151450157166, 0.024467118084430695, -0.6322999596595764, -0.8655490279197693, -0.939489483833313, 0.333334743976593, 0.7063484191894531, -0.7884541153907776, 0.31028592586517334, 0.13251054286956787, -0.3649057149887085, -0.04381773993372917, 0.7732375264167786, -0.5072301030158997, 0.5283316969871521, -0.016689985990524292, -0.5637553930282593, 0.3750171661376953, -0.4185327887535095, 0.564604640007019, 0.8454442024230957, 0.06890535354614258, -0.3096221685409546, -0.45686468482017517, -0.9689774513244629, -0.2016891986131668, 0.7030975222587585, 0.24777042865753174, 0.8884991407394409, 0.862598180770874, 0.17542748153209686, -0.9862294793128967, -0.4574422538280487]"
:nauru:,"[0.24380701780319214, -0.3101705312728882, -0.01647515408694744, -0.6482689380645752, -0.31194889545440674, 0.9991377592086792, 0.8464639186859131, -0.13729646801948547, 0.7594900131225586, -0.8332399129867554, -0.17986387014389038, 0.12252461910247803, 0.9452556371688843, -0.38141489028930664, 0.95209801197052, -0.4911435842514038, -0.09724564105272293, 0.2905489206314087, -0.2069365382194519, -0.2692207098007202, -0.06284897774457932, -0.36820411682128906, 0.0834341049194336, 0.9033974409103394, -0.5007225275039673, 0.5652284622192383, 0.8846093416213989, 0.11934119462966919, 0.5097672939300537, -0.8984912633895874, 0.5034809112548828, -0.624261736869812, 0.3976163864135742, -0.5844017267227173, -0.9041796922683716, 0.514309287071228, -0.6730107069015503, -0.7838883399963379, 0.18760865926742554, 0.928367018699646, -0.8407759666442871, 0.30601048469543457, -0.08736979961395264, 0.39187872409820557, -0.4411059319972992, 0.200106680393219, -0.25484418869018555, 0.6843281984329224, 0.19752860069274902, 0.11798958480358124]"
:man_judge:,"[-0.9661614894866943, 0.013894699513912201, -0.9942129850387573, -0.9523475170135498, 0.4245876371860504, -0.1334138661623001, -0.29368531703948975, -0.055100973695516586, -0.8513777256011963, -0.9313281774520874, -0.7291684150695801, 0.08360810577869415, -0.770305871963501, -0.12856896221637726, 0.30350741744041443, 0.504811704158783, 0.9814366102218628, -0.6739233732223511, 0.14383481442928314, 0.695030689239502, -0.09771188348531723, -0.03389572352170944, -0.21207420527935028, 0.74644935131073, -0.8883852958679199, 0.41660603880882263, -0.03328874334692955, 0.102253258228302, -0.9175412058830261, 0.5847773551940918, -0.24166595935821533, 0.05473163351416588, -0.845104992389679, -0.7165122628211975, -0.07611839473247528, 0.08259191364049911, -0.7234611511230469, 0.27044475078582764, -0.9612528681755066, -0.43965959548950195, 0.3151553273200989, 0.12653309106826782, -0.06538105010986328, 0.5578309297561646, -0.7760087251663208, 0.8952136039733887, 0.5351412296295166, -0.15021635591983795, -0.7027558088302612, 0.9669944047927856]"
:knot:,"[0.3413337469100952, -0.5359359383583069, 0.5739237070083618, -0.5614969730377197, 0.5848472714424133, 0.8016643524169922, -0.17979994416236877, -0.3960842192173004, -0.5360573530197144, 0.0586923323571682, 0.4388221204280853, -0.5059245228767395, 0.7451856136322021, 0.6571767330169678, 0.7180629968643188, 0.006036465521901846, 0.2406255155801773, -0.3736429214477539, -0.42097723484039307, 0.5490397214889526, -0.9444251656532288, -0.27183207869529724, 0.8092631101608276, -0.2978670597076416, -0.9393925070762634, -0.9711565971374512, 0.96330726146698, -0.9172289967536926, -0.19839826226234436, 0.17228204011917114, -0.9811266660690308, 0.6797476410865784, 0.10752750933170319, 0.200900599360466, -0.0230320505797863, -0.48007872700691223, 0.7039433717727661, 0.9569605588912964, 0.36766496300697327, -0.3464604914188385, 0.5746954679489136, 0.9361050128936768, 0.2784762978553772, 0.12334758788347244, -0.8969383239746094, 0.10764896124601364, -0.29548102617263794, 0.30888327956199646, -0.16959702968597412, -0.06328554451465607]"
:beach_with_umbrella:,"[0.01035942230373621, -0.34562036395072937, 0.996711015701294, 0.7758343815803528, -0.782094419002533, -0.3976716697216034, 0.6799167990684509, 0.5120248198509216, -0.2324034571647644, 0.47757863998413086, -0.21903060376644135, 0.19401928782463074, -0.9278494715690613, -0.9819290637969971, -0.3131464719772339, -0.10850923508405685, 0.0971260592341423, 0.1910836398601532, 0.8306426405906677, 0.5678517818450928, -0.8622954487800598, 0.7591772675514221, -0.4813030958175659, 0.8009821176528931, 0.016248978674411774, -0.011364207603037357, -0.9809373617172241, 0.4720294177532196, -0.6926886439323425, 0.9422520995140076, -0.8450734615325928, 0.7588695883750916, 0.1003282368183136, -0.8948297500610352, -0.5682364702224731, 0.14836613833904266, -0.055373478680849075, -0.9785028696060181, -0.9829475283622742, 0.32673925161361694, -0.020282458513975143, -0.24541285634040833, 0.575252890586853, -0.5803926587104797, -0.9325259923934937, -0.6028090119361877, -0.5687369108200073, -0.22473832964897156, 0.4615184962749481, 0.5504543781280518]"
:kangaroo:,"[0.46433985233306885, 0.4389604926109314, -0.32249516248703003, -0.5331227779388428, 0.8355247974395752, 0.9195756316184998, 0.20572516322135925, 0.07084205746650696, 0.563417911529541, -0.9215536117553711, 0.21148087084293365, -0.32914942502975464, 0.4449334442615509, 0.41648533940315247, 0.11415111273527145, -0.6668215394020081, -0.8374427556991577, -0.5070359706878662, 0.45090171694755554, -0.16022196412086487, -0.3957260847091675, 0.41848281025886536, -0.5349022746086121, -0.7204320430755615, 0.30959370732307434, -0.8406614065170288, -0.264485239982605, 0.5756320953369141, 0.3301107585430145, 0.8284207582473755, 0.08216514438390732, -0.7973376512527466, 0.8600903749465942, -0.07841750234365463, 0.8483750224113464, 0.5894370079040527, 0.4276275634765625, 0.05123177543282509, -0.14984029531478882, 0.7725329399108887, 0.8681690692901611, 0.4289172291755676, -0.2068822830915451, 0.1686330884695053, -0.3554081618785858, -0.5876636505126953, -0.7940086126327515, 0.4700801372528076, -0.7650430798530579, -0.2936117649078369]"
:australia:,"[0.8940188884735107, -0.17106281220912933, -0.4289419651031494, 0.20876887440681458, 0.12420810014009476, 0.651107907295227, -0.5220401287078857, 0.45681464672088623, -0.27754831314086914, -0.3851081132888794, 0.12937796115875244, -0.09086794406175613, 0.42866218090057373, 0.583716869354248, -0.4008861780166626, -0.475292444229126, 0.8171300888061523, -0.29996490478515625, 0.9319685697555542, 0.8353983163833618, 0.19139178097248077, 0.3752521276473999, 0.29572224617004395, 0.26767098903656006, -0.8503280878067017, 0.8802785873413086, 0.4815170466899872, 0.590778112411499, -0.7271954417228699, 0.4464605748653412, 0.7048443555831909, 0.9705914258956909, 0.39759719371795654, -0.7353478670120239, -0.09381529688835144, -0.5797545909881592, -0.48314428329467773, 0.5523272752761841, 0.26516905426979065, -0.3461512327194214, -0.9300066232681274, -0.7597404718399048, -0.841564416885376, 0.5883734226226807, 0.018395019695162773, -0.5513887405395508, 0.11810910701751709, 0.5888797044754028, 0.4722954034805298, 0.2686816453933716]"
:woman_lifting_weights:,"[-0.12230230122804642, 0.8862619400024414, 0.22669607400894165, 0.1018834114074707, 0.1062856987118721, -0.5108692646026611, 0.7339339852333069, 0.1612100750207901, 0.38814428448677063, 0.08946377038955688, -0.49166181683540344, 0.8577669858932495, -0.20460908114910126, -0.6639267206192017, -0.6349999308586121, -0.6877119541168213, 0.5105997323989868, 0.943071722984314, -0.7662269473075867, -0.027229977771639824, 0.6042510271072388, -0.22805571556091309, -0.5228389501571655, 0.927944540977478, 0.5998953580856323, -0.7429251074790955, -0.4275282621383667, 0.7650662660598755, -0.508634626865387, 0.7078182101249695, -0.5103462338447571, -0.5033197402954102, -0.9246227741241455, -0.11659508943557739, -0.5184246301651001, 0.5015144944190979, -0.6149485111236572, 0.7942606210708618, -0.32345113158226013, 0.6805722117424011, -0.6629678010940552, 0.279033362865448, 0.6079114675521851, 0.10912543535232544, -0.5809588432312012, -0.6598666310310364, 0.24954208731651306, -0.5333875417709351, -0.69804447889328, -0.22333838045597076]"
:ribbon:,"[0.6753271818161011, 0.30170294642448425, 0.603514552116394, 0.2664673924446106, -0.684578537940979, 0.8402757048606873, -0.11388976126909256, 0.8300108909606934, 0.15750886499881744, 0.0002626972855068743, -0.26408839225769043, 0.9140957593917847, 0.029050108045339584, 0.09732628613710403, -0.7860422134399414, -0.7948654294013977, -0.04110162705183029, -0.10434948652982712, -0.1938251256942749, 0.22277677059173584, -0.5247078537940979, -0.2035815715789795, -0.8486337661743164, -0.7100337743759155, 0.2573036849498749, -0.66485995054245, 0.14117243885993958, 0.05358034744858742, -0.8489848971366882, 0.9879320859909058, -0.4476262331008911, -0.044428501278162, 0.15676520764827728, 0.5265794992446899, 0.4417951703071594, 0.5556612610816956, 0.9132579565048218, -0.025787413120269775, 0.5193563103675842, -0.2004464566707611, 0.360623300075531, 0.3546240031719208, 0.8625040650367737, -0.8578969240188599, -0.07394592463970184, -0.8884626626968384, 0.44958606362342834, -0.6227384209632874, -0.6370561718940735, 0.6490063667297363]"
:man_fairy_light_skin_tone:,"[0.41692203283309937, -0.17984235286712646, -0.409318208694458, 0.15822355449199677, 0.7971577644348145, -0.8058571815490723, 0.8527372479438782, 0.43845856189727783, 0.16833169758319855, 0.969517707824707, -0.7431761026382446, -0.07508716732263565, 0.855781614780426, -0.4394725263118744, 0.19322384893894196, -0.7795462012290955, 0.11831354349851608, 0.29551804065704346, -0.7822043299674988, 0.11596398055553436, 0.466070294380188, -0.6328610181808472, 0.2768241763114929, -0.0002348774578422308, -0.42518994212150574, 0.9187650084495544, 0.5897012948989868, -0.5971345901489258, -0.494000107049942, 0.21563096344470978, 0.2680860161781311, -0.11388098448514938, -0.18497920036315918, 0.7367781400680542, -0.19694438576698303, -0.5077699422836304, 0.49266672134399414, -0.9151426553726196, -0.678794264793396, 0.9072104692459106, 0.5776918530464172, -0.4955539107322693, 0.05865025892853737, -0.3220580816268921, 0.32180577516555786, 0.8069247603416443, 0.20022204518318176, -0.8836380243301392, 0.6859315037727356, -0.5447679758071899]"
:clutch_bag:,"[0.39201846718788147, 0.2379918396472931, -0.67457115650177, 0.8516817688941956, -0.5297331213951111, -0.2758433222770691, -0.3481431007385254, 0.4863722324371338, 0.5600346326828003, 0.6891735792160034, 0.8979503512382507, -0.39273056387901306, -0.003984180279076099, 0.5808737277984619, -0.4032985270023346, -0.5181547403335571, 0.4373609721660614, -0.08038774132728577, 0.26253971457481384, -0.1796836405992508, -0.7352622747421265, 0.8701669573783875, -0.1634000688791275, -0.5436545610427856, -0.5033242702484131, -0.731573760509491, 0.3459618389606476, -0.6389188170433044, -0.17388813197612762, -0.3889380693435669, 0.8828567862510681, -0.9105350375175476, -0.06230499595403671, -0.36060547828674316, 0.5828496813774109, -0.38472625613212585, -0.5771929025650024, 0.14536774158477783, -0.37509384751319885, -0.98457270860672, -0.9180898666381836, 0.41434964537620544, 0.9906399846076965, 0.534153163433075, -0.6354436874389648, -0.45560261607170105, -0.9534100890159607, -0.852939248085022, -0.831043541431427, 0.708446741104126]"
:backhand_index_pointing_left_light_skin_tone:,"[-0.25621557235717773, 0.14794836938381195, 0.0997595489025116, -0.8700392246246338, -0.2774239182472229, -0.9640058875083923, 0.8163174390792847, 0.41470953822135925, 0.28932133316993713, -0.8817039728164673, -0.2918287515640259, -0.6606650948524475, 0.8837329149246216, -0.20575419068336487, -0.900073230266571, 0.4785033166408539, 0.4573705792427063, -0.8507534265518188, 0.3128197491168976, -0.38508138060569763, 0.8979830145835876, -0.5699356198310852, 0.6981405019760132, 0.606827437877655, 0.7316650748252869, 0.47756630182266235, 0.15163640677928925, -0.10689236223697662, -0.8269807696342468, -0.25434380769729614, 0.16833817958831787, -0.05537522956728935, -0.4847748279571533, 0.02484728768467903, 0.769868016242981, -0.9316034317016602, -0.3752478063106537, -0.8504986763000488, -0.927278459072113, -0.8138343095779419, -0.4377991259098053, 0.4423728287220001, -0.8656535744667053, 0.45942533016204834, 0.8274853825569153, -0.7889524698257446, -0.38210687041282654, -0.6873177289962769, 0.5056818723678589, 0.723292350769043]"
:flying_saucer:,"[0.7999067306518555, -0.48459482192993164, 0.005548742599785328, -0.6028249859809875, 0.21103644371032715, 0.6655627489089966, -0.5246933698654175, -0.17903205752372742, -0.07888348400592804, -0.22010940313339233, 0.7183442115783691, -0.1527644693851471, -0.09141593426465988, 0.1913536936044693, -0.10473110526800156, 0.16773919761180878, 0.3055788278579712, -0.9494696855545044, -0.6569693088531494, 0.40451502799987793, -0.6419762969017029, -0.05084426701068878, 0.025012196972966194, -0.34356164932250977, 0.6955761313438416, -0.6493487358093262, 0.7737525701522827, -0.27528780698776245, 0.27315518260002136, -0.41861408948898315, -0.6352018117904663, 0.5878562927246094, 0.6623435020446777, -0.020177820697426796, -0.10240424424409866, 0.5657289028167725, 0.5491711497306824, -0.9162116050720215, -0.12493835389614105, 0.576683521270752, -0.20467346906661987, -0.08920776844024658, 0.30097711086273193, 0.7380028963088989, 0.3874487280845642, 0.35629865527153015, -0.4913943111896515, -0.9696317911148071, 0.9458364248275757, 0.1295938342809677]"
:right_arrow_curving_up:,"[0.3213067650794983, -0.3756369352340698, 0.785865306854248, -0.1434849351644516, -0.7448645830154419, -0.5983114838600159, -0.23362335562705994, -0.07704368978738785, 0.9111906290054321, -0.8618817329406738, 0.06852979212999344, 0.7149249315261841, 0.07577656209468842, -0.04236984625458717, 0.965455174446106, 0.2660910487174988, -0.7512631416320801, -0.33378398418426514, -0.8894325494766235, -0.927470326423645, -0.1948593109846115, 0.19256272912025452, -0.9949331283569336, -0.8623762130737305, 0.5201799869537354, 0.5734155178070068, 0.3372352123260498, 0.14026540517807007, 0.034877046942710876, 0.5466289520263672, 0.06408269703388214, 0.0788852646946907, 0.45081278681755066, -0.18323223292827606, -0.6018174290657043, 0.024460608139634132, -0.7406836152076721, -0.2498878538608551, -0.33378592133522034, 0.04990263283252716, 0.3671475648880005, -0.6644324064254761, 0.41846928000450134, -0.3173403739929199, 0.6195098161697388, -0.9263694882392883, 0.5317922830581665, -0.5742805004119873, 0.9394655227661133, -0.5012890696525574]"
:fire_extinguisher:,"[-0.17600327730178833, -0.20052064955234528, 0.2940575182437897, 0.12664149701595306, 0.6702962517738342, -0.15854527056217194, -0.5098073482513428, 0.8874083757400513, -0.7003527283668518, -0.3707158863544464, 0.4294598698616028, -0.1525840312242508, -0.7873892188072205, -0.8921620845794678, -0.4535314440727234, -0.2943318784236908, -0.6710103154182434, -0.11365833133459091, -0.3531658351421356, 0.23677992820739746, 0.4563186466693878, -0.094089575111866, 0.24422669410705566, -0.36289072036743164, -0.8317234516143799, -0.582427978515625, -0.4935786724090576, 0.7740612626075745, 0.5593929290771484, -0.34717583656311035, 0.3245618939399719, 0.80259108543396, -0.5866361856460571, -0.7768555283546448, 0.7180545926094055, -0.07302797585725784, -0.8206630945205688, -0.5012480020523071, 0.41438180208206177, -0.944892168045044, -0.5676404237747192, 0.6571133136749268, 0.2055792361497879, 0.5651599168777466, 0.05814451724290848, 0.6913542747497559, -0.6147334575653076, 0.6857918500900269, -0.3363848328590393, 0.8151760101318359]"
:shrimp:,"[0.0016696706879884005, 0.5004117488861084, 0.8186464309692383, -0.5493599772453308, 0.6259737610816956, -0.3931853771209717, -0.598442018032074, -0.548020601272583, 0.5894930958747864, -0.9803274869918823, -0.4355091452598572, 0.20582063496112823, -0.3335147798061371, -0.46593669056892395, 0.2632300853729248, -0.22341272234916687, -0.17583739757537842, 0.7703515291213989, 0.71421879529953, -0.8378385305404663, 0.4331999719142914, 0.31502342224121094, -0.22624041140079498, 0.26223769783973694, -0.9501798748970032, 0.4919397830963135, 0.4034874737262726, 0.6643583178520203, -0.43816670775413513, 0.5743935704231262, -0.5463930368423462, -0.8261708617210388, 0.9615926146507263, 0.6153307557106018, -0.8270607590675354, -0.7008787393569946, -0.15020322799682617, -0.39669033885002136, 0.27166664600372314, -0.6146385669708252, -0.0008827715064398944, 0.6165363788604736, 0.9905872344970703, 0.019914107397198677, 0.8168032169342041, 0.49481871724128723, -0.7327356338500977, 0.13798590004444122, 0.26063790917396545, 0.35300540924072266]"
:cut_of_meat:,"[0.88872230052948, 0.3857968747615814, 0.27469784021377563, 0.288336843252182, 0.09438105672597885, -0.780183732509613, -0.5489273071289062, -0.18267787992954254, 0.7123982310295105, 0.021980205550789833, -0.04908323660492897, 0.6625229120254517, -0.2662496566772461, -0.7088446617126465, 0.5038752555847168, -0.25515395402908325, 0.4182947278022766, -0.10224573314189911, 0.8880765438079834, 0.7928805947303772, -0.0010982481762766838, -0.496690034866333, 0.017532259225845337, 0.08236326277256012, -0.12300772964954376, 0.44859009981155396, 0.5593563914299011, 0.8888393640518188, -0.8433579206466675, 0.4893326759338379, -0.6112328767776489, -0.9115060567855835, 0.18452058732509613, 0.9991667866706848, -0.6628426909446716, -0.7918156981468201, -0.7939601540565491, -0.7012752294540405, -0.4531983435153961, 0.20550641417503357, 0.878303050994873, 0.07547838240861893, -0.756649911403656, -0.15381568670272827, -0.37521979212760925, 0.30999213457107544, -0.9208390712738037, -0.8466692566871643, 0.25349098443984985, 0.3797229528427124]"
:man_singer:,"[0.9984496235847473, -0.03327689319849014, -0.4849245846271515, -0.044733114540576935, 0.6036054491996765, 0.6151449680328369, 0.11400953680276871, -0.3884176015853882, -0.9823123216629028, -0.2964175045490265, -0.2936548590660095, 0.28688159584999084, 0.3917495310306549, 0.8510615825653076, -0.7163277268409729, 0.7955845594406128, 0.8577658534049988, 0.90764981508255, 0.6813609600067139, 0.5122971534729004, -0.7851269245147705, 0.33021029829978943, -0.3255539834499359, 0.1508285403251648, -0.3383886218070984, -0.5795021057128906, 0.8637735843658447, 0.6182165145874023, -0.2998717129230499, 0.5763688087463379, -0.9498173594474792, 0.9491090774536133, 0.26735424995422363, 0.974004328250885, 0.690592348575592, 0.055822741240262985, 0.9850468039512634, 0.5756996870040894, -0.6463123559951782, 0.3207678198814392, 0.01342916302382946, -0.9043543338775635, -0.8413921594619751, 0.44166144728660583, 0.9084581732749939, -0.5200275778770447, 0.20052017271518707, 0.6590768098831177, -0.5145560503005981, -0.34726664423942566]"
:man_artist:,"[-0.3629153072834015, 0.04090161994099617, -0.8297433853149414, 0.015587360598146915, -0.143300399184227, -0.13132405281066895, -0.6681249141693115, -0.1830199956893921, -0.6801673173904419, 0.06170874461531639, 0.20980976521968842, 0.7037649154663086, 0.5425229072570801, 0.5844826698303223, 0.9509973526000977, -0.5786625146865845, 0.03143119439482689, -0.5667635202407837, -0.6865142583847046, -0.46888744831085205, 0.46924319863319397, 0.9400641918182373, -0.3178436756134033, -0.6278361082077026, 0.8559049367904663, 0.624953031539917, 0.5801317691802979, 0.0598280243575573, 0.3741855025291443, -0.2709364593029022, 0.5350475311279297, -0.1454935073852539, -0.2985517978668213, 0.6983618140220642, 0.17058588564395905, 0.4763070344924927, -0.2602410316467285, 0.7360419034957886, 0.01507651899009943, 0.5037307739257812, -0.26870599389076233, 0.40909671783447266, 0.03953097015619278, -0.3373953104019165, -0.9247040748596191, -0.6723858118057251, 0.6959028244018555, -0.3678615391254425, -0.3100016713142395, -0.5798925161361694]"
:pager:,"[-0.6968974471092224, 0.08540195226669312, -0.7259380221366882, 0.05842677131295204, -0.996688187122345, 0.9057868719100952, -0.6557651162147522, -0.26228955388069153, -0.2887135148048401, 0.9293358325958252, 0.379830539226532, 0.24885161221027374, -0.7818163633346558, 0.802815318107605, 0.038383372128009796, -0.25149819254875183, 0.9501949548721313, -0.6545358896255493, -0.6774036288261414, 0.997407078742981, 0.7304419875144958, 0.24013371765613556, -0.008041881956160069, 0.6782481670379639, 0.16294175386428833, 0.8894746899604797, 0.7358740568161011, 0.9267663359642029, 0.7876541614532471, 0.40978801250457764, 0.08584132045507431, -0.7248006463050842, -0.4475552439689636, 0.00800979696214199, -0.40562430024147034, -0.10347657650709152, 0.5524856448173523, 0.8457037806510925, -0.8672139644622803, -0.9069275856018066, 0.9535973072052002, 0.3923359215259552, -0.8427055478096008, -0.23271802067756653, 0.7496073246002197, -0.9835897088050842, 0.9260610938072205, 0.37747126817703247, 0.9628183245658875, 0.3230275809764862]"
:ant:,"[0.8661730289459229, -0.17433783411979675, -0.11841367930173874, -0.049998946487903595, -0.16930735111236572, -0.8238844275474548, -0.565045952796936, -0.3824860453605652, 0.5250357389450073, 0.15476097166538239, -0.1584402322769165, -0.4055594503879547, -0.03372429311275482, -0.29903173446655273, -0.5076863765716553, 0.0037148729898035526, 0.21465301513671875, -0.7910212278366089, -0.10027066618204117, 0.3402654230594635, 0.45424678921699524, 0.6311612129211426, -0.5938743352890015, -0.8430105447769165, 0.20455610752105713, 0.508460283279419, 0.49700409173965454, 0.7290507555007935, -0.7173245549201965, -0.5600682497024536, 0.5405107140541077, 0.4877997636795044, -0.4827629327774048, -0.9577906727790833, 0.059015437960624695, -0.15166929364204407, -0.5283662676811218, 0.9364943504333496, 0.12296650558710098, 0.11956300586462021, 0.0014196959091350436, -0.7019492387771606, 0.5837430953979492, 0.44830262660980225, -0.8235833644866943, 0.4704175591468811, -0.7045626640319824, 0.7908023595809937, -0.37205684185028076, -0.3793347477912903]"
